nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,249118_at,T,F,AT5G43870,AT5G43870,Plant protein of unknown function (DUF828) with plant pleckstrin homology-like region,0.839503621,0.56852876
2,249120_at,T,F,AT5G43750,NDH18,NAD(P)H dehydrogenase 18,0.89630064,0.660757862
2,249122_at,T,F,AT5G43850,ATARD4|ARD4,RmlC-like cupins superfamily protein,0.900708362,0.577229277
2,249124_at,T,F,AT5G43740,AT5G43740,Disease resistance protein (CC-NBS-LRR class) family,0.929071692,0.624483137
2,249125_at,T,F,AT5G43450,AT5G43450,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.863244477,0.711390658
2,249128_at,T,F,AT5G43440,AT5G43440,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.69706924,0.835227244
2,249136_at,T,F,AT5G43180,AT5G43180,"Protein of unknown function, DUF599",0.888607128,0.69136532
2,249139_at,T,F,AT5G43170,AZF3|ZF3,zinc-finger protein 3,0.68355809,0.592012097
2,249143_at,T,T,AT5G43230,AT5G43230,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G01810.3); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.703626843,0.545061956
2,249144_at,T,F,AT5G43270,SPL2,squamosa promoter binding protein-like 2,0.690955312,0.57855956
2,249148_at,T,F,AT5G43260,AT5G43260,chaperone protein dnaJ-related,0.801311882,0.701424642
2,249150_at,T,F,AT5G43340,PHT1;6|PHT6,phosphate transporter 1;6,0.834654891,0.554744758
2,249151_at,T,F,AT5G43360,ATPT4|PHT1;3|PHT3,phosphate transporter 1;3,0.839353582,0.573781927
2,249152_s_at,F,NA,AT5G43370,PHT1;2|APT1|PHT2,phosphate transporter 2,0.90867806,0.652897578
2,249153_s_at,F,NA,AT5G43400,AT5G43400,"Uncharacterised conserved protein UCP015417,  vWA",0.906447872,0.623223412
2,249159_at,T,F,AT5G43460,AT5G43460,HR-like lesion-inducing protein-related,0.880432324,0.587431047
2,249161_at,T,F,AT5G42790,ARS5|PAF1|ATPSM30,proteasome alpha subunit F1,0.847274856,0.748657461
2,249162_at,T,F,AT5G42765,AT5G42765,"INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Twin-arginine translocation pathway, signal sequence (InterPro:IPR006311); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.896300556,0.636586131
2,249166_at,T,F,AT5G42840,AT5G42840,Cysteine/Histidine-rich C1 domain family protein,0.775435225,0.745746364
2,249167_at,T,F,AT5G42860,AT5G42860,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 11 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G45688.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.925908112,0.61577807
2,249169_at,T,F,AT5G42880,AT5G42880,Plant protein of unknown function (DUF827),0.879930359,0.654788942
2,249171_at,T,F,AT5G42940,AT5G42940,RING/U-box superfamily protein,0.637864251,0.529364041
2,249172_at,T,F,AT5G42950,AT5G42950,GYF domain-containing protein,0.831988116,0.539523939
2,249175_at,T,F,AT5G42970,FUS4|FUS8|CSN4|ATS4|COP14|COP8|EMB134,Proteasome component (PCI) domain protein,0.791641212,0.726441568
2,249180_at,T,F,AT5G43010,RPT4A,regulatory particle triple-A ATPase 4A,0.829041237,0.603405868
2,249183_at,T,F,AT5G42990,UBC18,ubiquitin-conjugating enzyme 18,0.722063171,0.693560173
2,249185_at,T,F,AT5G43030,AT5G43030,Cysteine/Histidine-rich C1 domain family protein,0.881607145,0.677502806
2,249186_at,T,F,AT5G43040,AT5G43040,Cysteine/Histidine-rich C1 domain family protein,0.869523035,0.692899189
2,249187_at,T,F,AT5G43060,AT5G43060,Granulin repeat cysteine protease family protein,0.912973075,0.562592765
2,249188_at,T,F,AT5G42830,AT5G42830,HXXXD-type acyl-transferase family protein,0.800659643,0.68625011
2,249190_at,T,F,AT5G42750,BKI1,BRI1 kinase inhibitor 1,0.850554636,0.615438085
2,249193_at,T,F,AT5G42480,ARC6,Chaperone DnaJ-domain superfamily protein,0.904424162,0.636647055
2,249195_s_at,F,NA,AT5G42500,AT5G42500,Disease resistance-responsive (dirigent-like protein) family protein,0.878222869,0.646844458
2,249198_s_at,F,NA,AT5G42350,AT5G42350,Galactose oxidase/kelch repeat superfamily protein,0.928063417,0.602938401
2,249200_at,T,F,AT5G42540,XRN2|AtXRN2,exoribonuclease 2,0.801506411,0.717171281
2,249203_at,T,F,AT5G42590,CYP71A16,"cytochrome P450, family 71, subfamily A, polypeptide 16",0.762994257,0.518372099
2,249204_at,T,F,AT5G42570,AT5G42570,B-cell receptor-associated 31-like,0.911415729,0.634702348
2,249206_at,T,F,AT5G42630,KAN4|ATS,Homeodomain-like superfamily protein,0.894895281,0.653055778
2,249208_at,T,F,AT5G42650,CYP74A|AOS|DDE2,allene oxide synthase,0.561231263,0.720653801
2,249211_at,T,F,AT5G42680,AT5G42680,"Protein of unknown function, DUF617",0.885039723,0.679134814
2,249212_at,T,F,AT5G42690,AT5G42690,"Protein of unknown function, DUF547",0.844631678,0.705872515
2,249215_at,T,F,AT5G42800,TT3|M318|DFR,dihydroflavonol 4-reductase,0.831822802,0.724828785
2,249216_at,T,F,AT5G42240,scpl42,serine carboxypeptidase-like 42,0.906600656,0.64091277
2,249218_at,T,F,AT5G42390,AT5G42390,Insulinase (Peptidase family M16) family protein,0.888038478,0.662847923
2,249221_at,T,F,AT5G42440,AT5G42440,Protein kinase superfamily protein,0.807969112,0.562376032
2,249224_at,T,F,AT5G42130,AT5G42130,Mitochondrial substrate carrier family protein,0.823808481,0.59064979
2,249227_at,T,F,AT5G42180,AT5G42180,Peroxidase superfamily protein,0.900041958,0.672232542
2,249230_at,T,F,AT5G42070,AT5G42070,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.910475927,0.61812842
2,249231_at,T,F,AT5G42030,ABIL4,ABL interactor-like protein 4,0.886461958,0.709167908
2,249233_at,T,F,AT5G42150,AT5G42150,Glutathione S-transferase family protein,0.879674594,0.720100287
2,249236_at,T,F,AT5G41950,AT5G41950,Tetratricopeptide repeat (TPR)-like superfamily protein,0.750275378,0.788879196
2,249237_at,T,F,AT5G42050,AT5G42050,DCD (Development and Cell Death) domain protein,0.700612068,0.680839704
2,249239_at,F,NA,AT5G41992,CPuORF58,conserved peptide upstream open reading frame 58,0.935545797,0.564771255
2,249244_at,T,F,AT5G42270,FTSH5|VAR1,FtsH extracellular protease family,0.900177913,0.666142062
2,249245_at,T,F,AT5G42280,AT5G42280,Cysteine/Histidine-rich C1 domain family protein,0.818255529,0.681393679
2,249247_at,T,F,AT5G42310,AT5G42310,Pentatricopeptide repeat (PPR-like) superfamily protein,0.900018601,0.632900085
2,249251_at,T,F,AT5G42000,AT5G42000,ORMDL family protein,0.533311981,0.6480803
2,249252_at,T,F,AT5G42010,AT5G42010,Transducin/WD40 repeat-like superfamily protein,0.903360646,0.602073138
2,249253_at,T,F,AT5G42060,AT5G42060,"DEK, chromatin associated protein",0.87622345,0.746722442
2,249255_at,T,F,AT5G41610,CHX18|ATCHX18,cation/H+ exchanger 18,0.818569957,0.548413424
2,249259_at,T,F,AT5G41660,AT5G41660,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G44430.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.759919876,0.60236298
2,249260_at,T,F,AT5G41680,AT5G41680,Protein kinase superfamily protein,0.69849136,0.637938866
2,249266_at,T,F,AT5G41670,AT5G41670,6-phosphogluconate dehydrogenase family protein,0.888119741,0.67059593
2,249268_at,T,F,AT5G41685,AT5G41685,"Mitochondrial outer membrane translocase complex, subunit Tom7",0.817629143,0.817687903
2,249269_at,T,F,AT5G41770,AT5G41770,"crooked neck protein, putative / cell cycle protein, putative",0.881552721,0.748970453
2,249274_at,T,F,AT5G41860,AT5G41860,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.648604404,0.527803454
2,249275_at,T,F,AT5G41870,AT5G41870,Pectin lyase-like superfamily protein,0.88119683,0.659189363
2,249279_at,T,F,AT5G41920,AT5G41920,GRAS family transcription factor,0.64630509,0.748217322
2,249280_at,NA,NA,NA,NA,NA,0.696507642,0.555898626
2,249287_at,T,F,AT5G41250,AT5G41250,Exostosin family protein,0.500456673,0.535382719
2,249288_at,T,F,AT5G41050,AT5G41050,Pollen Ole e 1 allergen and extensin family protein,0.913450703,0.633621455
2,249289_at,T,F,AT5G41040,AT5G41040,HXXXD-type acyl-transferase family protein,0.91785382,0.650638414
2,249290_at,T,F,AT5G41060,AT5G41060,DHHC-type zinc finger family protein,0.821756353,0.765884418
2,249291_at,T,F,AT5G41210,ATGSTT1|GST10|GSTT1,glutathione S-transferase THETA 1,0.576699646,0.67467009
2,249294_at,NA,NA,NA,NA,NA,0.645411116,0.561954319
2,249295_at,T,F,AT5G41280,AT5G41280,Receptor-like protein kinase-related family protein,0.832161383,0.614966095
2,249297_at,T,F,AT5G41320,AT5G41320,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.743711518,0.610468032
2,249303_at,T,F,AT5G41460,AT5G41460,Protein of unknown function (DUF604),0.80795038,0.602994821
2,249309_at,T,F,AT5G41410,BEL1,POX (plant homeobox) family protein,0.833516062,0.686102103
2,249310_at,T,F,AT5G41520,AT5G41520,RNA binding Plectin/S10 domain-containing protein,0.753469352,0.827750473
2,249313_at,T,F,AT5G41560,AT5G41560,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Ubiquitin ligase, Det1/DDB1-complexing (InterPro:IPR018276); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.827104222,0.530964402
2,249314_at,T,F,AT5G41180,AT5G41180,leucine-rich repeat transmembrane protein kinase family protein,0.915979736,0.674474368
2,249315_at,T,F,AT5G41190,AT5G41190,"CONTAINS InterPro DOMAIN/s: Nin one binding (NOB1) Zn-ribbon like (InterPro:IPR014881), D-site 20S pre-rRNA nuclease (InterPro:IPR017117); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.706774424,0.846178957
2,249323_at,T,F,AT5G40940,FLA20,putative fasciclin-like arabinogalactan protein 20,0.655375569,0.529419102
2,249326_at,T,F,AT5G40840,AtRAD21.1|SYN2,Rad21/Rec8-like family protein,0.868742962,0.653072681
2,249327_at,T,F,AT5G40890,ATCLCA|CLCA|ATCLC-A|CLC-A,chloride channel A,0.713217289,0.593913722
2,249329_at,T,F,AT5G40960,AT5G40960,Protein of unknown function (DUF 3339),0.857648587,0.749756785
2,249331_at,T,F,AT5G40950,RPL27,ribosomal protein large subunit 27,0.906154988,0.619820043
2,249332_at,T,F,AT5G40980,AT5G40980,Protein of unknown function (DUF 3339),0.911655533,0.760522588
2,249333_at,T,F,AT5G40990,GLIP1,GDSL lipase 1,0.774400622,0.531787137
2,249335_at,T,F,AT5G41010,NRPB12|NRPD12|NRPE12,"DNA directed RNA polymerase, 7 kDa subunit",0.846086956,0.819557306
2,249336_at,T,F,AT5G41070,DRB5,dsRNA-binding protein 5,0.579605273,0.601154793
2,249337_at,T,F,AT5G41080,AT5G41080,PLC-like phosphodiesterases superfamily protein,0.669899427,0.573691085
2,249338_at,T,F,AT5G41090,anac095|NAC095,NAC domain containing protein 95,0.684850192,0.576797391
2,249342_at,T,F,AT5G40660,AT5G40660,ATP12 protein-related,0.872385803,0.688780574
2,249343_at,T,F,AT5G40650,SDH2-2,succinate dehydrogenase 2-2,0.889380281,0.727884336
2,249344_at,T,F,AT5G40770,ATPHB3|PHB3,prohibitin 3,0.749008451,0.772041768
2,249354_at,T,F,AT5G40480,EMB3012,embryo defective 3012,0.747677109,0.757108024
2,249355_at,T,F,AT5G40500,AT5G40500,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.897053133,0.699061336
2,249357_at,T,F,AT5G40490,AT5G40490,RNA-binding (RRM/RBD/RNP motifs) family protein,0.764755915,0.516980036
2,249358_at,T,F,AT5G40510,AT5G40510,Sucrase/ferredoxin-like family protein,0.885348347,0.650751016
2,249359_at,T,F,AT5G40470,AT5G40470,RNI-like superfamily protein,0.56474761,0.576876309
2,249360_at,T,F,AT5G40530,AT5G40530,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.821445407,0.842697387
2,249361_at,T,F,AT5G40540,AT5G40540,Protein kinase superfamily protein,0.763263672,0.631822034
2,249364_at,T,F,AT5G40590,AT5G40590,Cysteine/Histidine-rich C1 domain family protein,0.877345812,0.621244826
2,249367_at,T,F,AT5G40630,AT5G40630,Ubiquitin-like superfamily protein,0.774628498,0.588463725
2,249372_at,T,F,AT5G40760,G6PD6,glucose-6-phosphate dehydrogenase 6,0.890614682,0.580097654
2,249374_at,T,F,AT5G40580,PBB2,20S proteasome beta subunit PBB2,0.873623112,0.503381605
2,249375_at,T,F,AT5G40730,ATAGP24|AGP24,arabinogalactan protein 24,0.874794117,0.666322536
2,249377_at,T,F,AT5G40690,AT5G40690,"CONTAINS InterPro DOMAIN/s: EF-Hand 1, calcium-binding site (InterPro:IPR018247); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G41730.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.886803088,0.600137267
2,249379_at,T,F,AT5G40460,AT5G40460,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G27630.1); Has 87 Blast hits to 87 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 87; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.598420916,0.532958704
2,249382_at,T,F,AT5G40050,AT5G40050,F-box/FBD-like domains containing protein,0.576743035,0.615535193
2,249383_at,T,F,AT5G39860,BHLH136|PRE1|BNQ1,basic helix-loop-helix (bHLH) DNA-binding family protein,0.896117659,0.633527655
2,249384_at,T,F,AT5G39890,AT5G39890,Protein of unknown function (DUF1637),0.825497665,0.664312326
2,249386_at,T,F,AT5G40060,AT5G40060,Disease resistance protein (NBS-LRR class) family,0.866433254,0.697624819
2,249387_at,T,F,AT5G40070,AT5G40070,MADS-box family protein,0.861159943,0.551376174
2,249388_at,T,F,AT5G40090,AT5G40090,Disease resistance protein (TIR-NBS class),0.893887594,0.626622573
2,249389_at,T,F,AT5G40100,AT5G40100,Disease resistance protein (TIR-NBS-LRR class) family,0.839632207,0.672498022
2,249396_at,T,F,AT5G40200,DegP9,DegP protease 9,0.856140888,0.789649365
2,249397_at,T,F,AT5G40230,AT5G40230,nodulin MtN21 /EamA-like transporter family protein,0.871321576,0.635798445
2,249398_at,T,F,AT5G40250,AT5G40250,RING/U-box superfamily protein,0.839914185,0.688276878
2,249400_at,T,F,AT5G40300,AT5G40300,Uncharacterised protein family (UPF0497),0.92300982,0.577843614
2,249402_at,T,F,AT5G40155,AT5G40155,Defensin-like (DEFL) family protein,0.85621971,0.578385116
2,249404_at,T,F,AT5G40160,EMB506|EMB139,Ankyrin repeat family protein,0.857119532,0.687368232
2,249407_at,T,F,AT5G40320,AT5G40320,Cysteine/Histidine-rich C1 domain family protein,0.875664048,0.700679547
2,249408_at,T,F,AT5G40330,MYB23|ATMYBRTF|ATMYB23,myb domain protein 23,0.546349036,0.639502059
2,249410_at,T,F,AT5G40380,CRK42,cysteine-rich RLK (RECEPTOR-like protein kinase) 42,0.855120777,0.547939178
2,249411_at,T,F,AT5G40390,SIP1,Raffinose synthase family protein,0.770853472,0.629516337
2,249416_at,T,F,AT5G39570,AT5G39570,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cytosol, nucleus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: glycine-rich protein (TAIR:AT3G29075.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.922329339,0.540802229
2,249417_at,T,F,AT5G39670,AT5G39670,Calcium-binding EF-hand family protein,0.676667364,0.535320835
2,249418_at,T,T,AT5G39785,AT5G39785,Protein of unknown function (DUF1666),0.504166635,0.57318013
2,249421_at,T,F,AT5G39830,DEG8|DEGP8,Trypsin family protein with PDZ domain,0.880499699,0.708293549
2,249422_at,T,F,AT5G39760,AtHB23|HB23,homeobox protein 23,0.653037002,0.73470386
2,249424_s_at,F,NA,AT5G39800,AT5G39800,Mitochondrial ribosomal protein L27,0.832799416,0.70336608
2,249425_at,T,F,AT5G39790,AT5G39790,5'-AMP-activated protein kinase-related,0.720844162,0.830652134
2,249426_at,T,F,AT5G39840,AT5G39840,"ATP-dependent RNA helicase, mitochondrial, putative",0.78236261,0.697368245
2,249427_at,T,F,AT5G39850,AT5G39850,Ribosomal protein S4,0.615711502,0.802510417
2,249430_at,T,F,AT5G39900,AT5G39900,Small GTP-binding protein,0.889783278,0.612398216
2,249433_at,T,F,AT5G39940,AT5G39940,FAD/NAD(P)-binding oxidoreductase family protein,0.884768403,0.648127013
2,249434_at,T,F,AT5G39960,AT5G39960,GTP binding;GTP binding,0.633305766,0.739383829
2,249435_at,T,F,AT5G39970,AT5G39970,catalytics,0.896408835,0.6767499
2,249436_at,T,F,AT5G39980,AT5G39980,Tetratricopeptide repeat (TPR)-like superfamily protein,0.870868785,0.637745806
2,249437_at,T,F,AT5G39990,AT5G39990,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.933787147,0.655519844
2,249438_at,T,F,AT5G40010,AATP1,AAA-ATPase 1,0.839011476,0.586786369
2,249440_at,T,F,AT5G40030,AT5G40030,Protein kinase superfamily protein,0.828046738,0.76296933
2,249443_at,T,F,AT5G39600,AT5G39600,"CONTAINS InterPro DOMAIN/s: Ribosomal protein L53, mitochondrial (InterPro:IPR019716); Has 50 Blast hits to 50 proteins in 19 species: Archae - 0; Bacteria - 0; Metazoa - 6; Fungi - 0; Plants - 42; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).",0.889332372,0.621969137
2,249445_at,T,F,AT5G39380,AT5G39380,Plant calmodulin-binding protein-related,0.866765125,0.595193619
2,249452_at,T,F,AT5G39500,GNL1|ERMO1,GNOM-like 1,0.733831661,0.545266057
2,249457_s_at,F,NA,AT1G66050,ORTH5|VIM2,Zinc finger (C3HC4-type RING finger) family protein,0.863178961,0.735542161
2,249466_at,T,F,AT5G39740,RPL5B|OLI7,ribosomal protein L5 B,0.772875549,0.805221883
2,249467_at,T,F,AT5G39610,ANAC092|ATNAC2|NAC2|NAC6|ATNAC6|ORE1,NAC domain containing protein  6,0.734525373,0.501053092
2,249469_at,T,F,AT5G39320,AT5G39320,UDP-glucose 6-dehydrogenase family protein,0.918315058,0.684666297
2,249471_at,T,F,AT5G39360,EDL2,EID1-like 2,0.626109171,0.7312416
2,249472_at,T,F,AT5G39210,CRR7,chlororespiratory reduction 7,0.877403621,0.686045178
2,249473_at,T,F,AT5G39340,ATHP2|AHP3,histidine-containing phosphotransmitter 3,0.840397234,0.619755099
2,249474_s_at,F,NA,AT5G39130,AT5G39130,RmlC-like cupins superfamily protein,0.703055793,0.517507513
2,249475_at,T,F,AT5G38890,AT5G38890,"Nucleic acid-binding, OB-fold-like protein",0.709421734,0.803928204
2,249476_at,T,F,AT5G38910,AT5G38910,RmlC-like cupins superfamily protein,0.761683606,0.506201939
2,249477_s_at,F,NA,AT5G38930,AT5G38930,RmlC-like cupins superfamily protein,0.896818704,0.645809041
2,249479_at,T,F,AT5G38960,AT5G38960,RmlC-like cupins superfamily protein,0.703680214,0.534617736
2,249480_s_at,F,NA,AT5G38990,AT5G38990,Malectin/receptor-like protein kinase family protein,0.876821435,0.657719515
2,249481_at,T,F,AT5G38900,AT5G38900,Thioredoxin superfamily protein,0.90049295,0.612057241
2,249482_at,T,F,AT5G38980,AT5G38980,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 3 Blast hits to 3 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 3; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.895182506,0.654130708
2,249486_at,T,F,AT5G39030,AT5G39030,Protein kinase superfamily protein,0.848056378,0.741261429
2,249490_s_at,F,NA,AT5G39180,AT5G39180,RmlC-like cupins superfamily protein,0.863385684,0.601284509
2,249491_at,T,F,AT5G39130,AT5G39130,RmlC-like cupins superfamily protein,0.597838011,0.526786489
2,249492_at,NA,NA,NA,NA,NA,0.761615443,0.572384434
2,249493_at,T,F,AT5G39080,AT5G39080,HXXXD-type acyl-transferase family protein,0.941151132,0.643073012
2,249495_at,T,F,AT5G39100,GLP6,germin-like protein 6,0.518261012,0.562938067
2,249496_s_at,F,NA,AT5G39200,AT5G39200,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G39140.1); Has 65 Blast hits to 65 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 65; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.790984603,0.527062615
2,249501_s_at,F,NA,AT5G39290,ATHEXP ALPHA 1.16|EXP26|ATEXP26,expansin A26,0.585354993,0.592467863
2,249504_at,T,F,AT5G38850,AT5G38850,Disease resistance protein (TIR-NBS-LRR class),0.686506556,0.573855889
2,249506_at,T,F,AT5G38880,AT5G38880,unknown protein; Has 474 Blast hits to 433 proteins in 138 species: Archae - 6; Bacteria - 80; Metazoa - 195; Fungi - 44; Plants - 59; Viruses - 0; Other Eukaryotes - 90 (source: NCBI BLink).,0.84014321,0.524453592
2,249510_at,T,F,AT5G38510,AT5G38510,Rhomboid-related intramembrane serine protease family protein,0.874901383,0.663915287
2,249511_at,T,F,AT5G38500,AT5G38500,Domain of unknown function (DUF313),0.821198688,0.646745521
2,249514_at,T,F,AT5G38480,GRF3|RCI1,general regulatory factor 3,0.706596535,0.731068683
2,249516_s_at,F,NA,AT5G38540,AT5G38540,Mannose-binding lectin superfamily protein,0.904520488,0.694604816
2,249519_at,T,F,AT5G38660,APE1,acclimation of photosynthesis to  environment,0.903968445,0.662695067
2,249521_at,T,F,AT5G38690,AT5G38690,Zinc-finger domain of monoamine-oxidase A repressor R1 protein,0.753971362,0.751096853
2,249523_at,T,F,AT5G38630,ACYB-1|CYB-1,cytochrome B561-1,0.92382434,0.573143487
2,249524_at,T,F,AT5G38520,AT5G38520,alpha/beta-Hydrolases superfamily protein,0.911464655,0.654456647
2,249525_at,F,NA,AT5G38650,AT5G38650,Proteasome maturation factor UMP1,0.870770379,0.501785642
2,249526_at,T,F,AT5G38560,AT5G38560,Protein kinase superfamily protein,0.757566584,0.534773253
2,249528_at,T,F,AT5G38720,AT5G38720,unknown protein; Has 13419 Blast hits to 9093 proteins in 698 species: Archae - 38; Bacteria - 1038; Metazoa - 4949; Fungi - 1086; Plants - 485; Viruses - 44; Other Eukaryotes - 5779 (source: NCBI BLink).,0.822159997,0.82060112
2,249533_at,T,F,AT5G38790,AT5G38790,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G30580.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.896023083,0.706926127
2,249537_at,T,F,AT5G38830,AT5G38830,"Cysteinyl-tRNA synthetase, class Ia family protein",0.77216321,0.708013227
2,249538_at,T,F,AT5G38840,AT5G38840,SMAD/FHA domain-containing protein,0.797423476,0.565815734
2,249540_at,T,F,AT5G38120,4CL8,AMP-dependent synthetase and ligase family protein,0.666673996,0.715167804
2,249541_at,T,F,AT5G38130,AT5G38130,HXXXD-type acyl-transferase family protein,0.520560011,0.635112158
2,249542_at,T,F,AT5G38140,NF-YC12,"nuclear factor Y, subunit C12",0.899941684,0.716986542
2,249544_at,T,F,AT5G38110,SGA1|ASF1B|SGA01,anti- silencing function 1b,0.803855487,0.765833011
2,249545_at,T,F,AT5G38030,AT5G38030,MATE efflux family protein,0.892279271,0.62798206
2,249546_at,T,F,AT5G38150,PMI15,Plant protein of unknown function (DUF827),0.897377346,0.652460262
2,249550_at,T,F,AT5G38210,AT5G38210,Protein kinase family protein,0.570303016,0.633277895
2,249554_at,T,F,AT5G38290,AT5G38290,Peptidyl-tRNA hydrolase family protein,0.897620878,0.693044977
2,249557_at,T,F,AT5G38280,PR5K,PR5-like receptor kinase,0.865610907,0.591762379
2,249561_at,T,F,AT5G38340,AT5G38340,Disease resistance protein (TIR-NBS-LRR class) family,0.879440085,0.656527952
2,249562_at,T,F,AT5G38350,AT5G38350,Disease resistance protein (NBS-LRR class) family,0.866805901,0.665881899
2,249563_at,T,F,AT5G38360,AT5G38360,alpha/beta-Hydrolases superfamily protein,0.905309383,0.713190228
2,249567_at,T,F,AT5G38020,AT5G38020,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.821907039,0.535553567
