nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,247333_at,T,F,AT5G63600,FLS5|ATFLS5,flavonol synthase 5,0.931412706,0.631062982
2,247335_at,T,F,AT5G63630,AT5G63630,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.544537449,0.587777447
2,247336_at,T,F,AT5G63640,AT5G63640,ENTH/VHS/GAT family protein,0.92139337,0.715300062
2,247337_at,T,F,AT5G63660,PDF2.5|LCR74,Scorpion toxin-like knottin superfamily protein,0.942992366,0.615055784
2,247338_at,T,F,AT5G63680,AT5G63680,Pyruvate kinase family protein,0.922302723,0.603050846
2,247340_at,T,F,AT5G63700,AT5G63700,zinc ion binding;DNA binding,0.94818736,0.563956165
2,247342_at,T,F,AT5G63730,ATARI14|ARI14,IBR domain-containing protein,0.654707266,0.637891252
2,247345_at,T,F,AT5G63760,ATARI15|ARI15,RING/U-box superfamily protein,0.96809307,0.561874622
2,247346_at,T,F,AT5G63770,DGK2|ATDGK2,diacylglycerol kinase 2,0.790723465,0.63845753
2,247347_at,T,F,AT5G63780,SHA1,RING/FYVE/PHD zinc finger superfamily protein,0.77689701,0.724775316
2,247350_at,T,F,AT5G63830,AT5G63830,HIT-type Zinc finger family protein,0.900363073,0.584598784
2,247352_at,T,F,AT5G63650,SNRK2.5|SRK2H|SNRK2-5,SNF1-related protein kinase 2.5,0.900530701,0.597952639
2,247354_at,T,F,AT5G63590,ATFLS3|FLS3,flavonol synthase 3,0.915153604,0.624613491
2,247356_at,T,F,AT5G63800,BGAL6|MUM2,Glycosyl hydrolase family 35 protein,0.869173936,0.655206216
2,247358_at,T,F,AT5G63580,ATFLS2|FLS2,flavonol synthase 2,0.558424535,0.652577124
2,247359_at,T,F,AT5G63560,AT5G63560,HXXXD-type acyl-transferase family protein,0.921774363,0.629323933
2,247360_at,T,F,AT5G63450,CYP94B1,"cytochrome P450, family 94, subfamily B, polypeptide 1",0.724469894,0.54026243
2,247361_at,T,F,AT5G63480,AT5G63480,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.539488686,0.609524477
2,247366_at,T,F,AT5G63260,AT5G63260,Zinc finger C-x8-C-x5-C-x3-H type family protein,0.907603678,0.617180875
2,247369_at,T,F,AT5G63340,AT5G63340,unknown protein; Has 1 Blast hits to 1 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 1; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.799119239,0.618593174
2,247372_at,T,F,AT5G63280,AT5G63280,C2H2-like zinc finger protein,0.824243875,0.515549282
2,247373_at,T,F,AT5G63150,AT5G63150,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1713, mitochondria (InterPro:IPR013177); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.915232385,0.57051167
2,247375_at,T,F,AT5G63135,AT5G63135,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.815088417,0.572662668
2,247376_at,T,F,AT5G63310,NDPK2|NDPK IA|NDPK IA IA|NDPK1A|ATNDPK2,nucleoside diphosphate kinase 2,0.921355465,0.635747839
2,247377_at,T,F,AT5G63180,AT5G63180,Pectin lyase-like superfamily protein,0.904447162,0.680130861
2,247382_at,T,F,AT5G63400,ADK1,adenylate kinase 1,0.93503812,0.683009185
2,247384_at,T,F,AT5G63370,AT5G63370,Protein kinase superfamily protein,0.824946959,0.708647276
2,247385_at,T,T,AT5G63420,emb2746,RNA-metabolising metallo-beta-lactamase family protein,0.718129329,0.619369967
2,247386_at,T,T,AT5G63420,emb2746,RNA-metabolising metallo-beta-lactamase family protein,0.630845941,0.61398064
2,247388_s_at,F,NA,AT3G48590,HAP5A|NF-YC1|ATHAP5A,"nuclear factor Y, subunit C1",0.939362751,0.706352891
2,247389_at,T,F,AT5G63490,AT5G63490,CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein,0.538837686,0.506154989
2,247390_at,T,F,AT5G63520,AT5G63520,"CONTAINS InterPro DOMAIN/s: F-box domain, Skp2-like (InterPro:IPR022364), FIST C domain (InterPro:IPR019494), FIST domain, N-terminal (InterPro:IPR013702); Has 137 Blast hits to 137 proteins in 56 species: Archae - 0; Bacteria - 88; Metazoa - 6; Fungi - 0; Plants - 32; Viruses - 0; Other Eukaryotes - 11 (source: NCBI BLink).",0.888711966,0.67625966
2,247392_at,T,F,AT5G63570,GSA1,"glutamate-1-semialdehyde-2,1-aminomutase",0.900768103,0.576009953
2,247394_at,T,F,AT5G62865,AT5G62865,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G48020.1).,0.774381501,0.751880504
2,247396_at,T,F,AT5G62930,AT5G62930,SGNH hydrolase-type esterase superfamily protein,0.933951649,0.565823161
2,247398_at,T,F,AT5G62950,AT5G62950,"RNA polymerase II, Rpb4, core protein",0.882249894,0.651671935
2,247399_at,T,F,AT5G62960,AT5G62960,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G10660.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).,0.544447291,0.521250488
2,247400_at,T,F,AT5G62840,AT5G62840,Phosphoglycerate mutase family protein,0.903986407,0.634308586
2,247401_at,T,F,AT5G62790,PDE129|DXR,1-deoxy-D-xylulose 5-phosphate reductoisomerase,0.936793257,0.605319418
2,247409_at,T,F,AT5G62980,FOLB2,Dihydroneopterin aldolase,0.542163351,0.553205324
2,247410_at,T,F,AT5G62990,emb1692,Ubiquitin carboxyl-terminal hydrolase family protein,0.663706792,0.61876778
2,247412_at,T,F,AT5G63010,AT5G63010,Transducin/WD40 repeat-like superfamily protein,0.898826611,0.610401245
2,247413_at,NA,NA,NA,NA,NA,0.939280201,0.63771569
2,247414_at,T,F,AT5G63050,EMB2759,embryo defective 2759,0.943293078,0.615282153
2,247415_at,T,F,AT5G63060,AT5G63060,Sec14p-like phosphatidylinositol transfer family protein,0.929277942,0.64748665
2,247417_at,T,F,AT5G63040,AT5G63040,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G48460.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.878981903,0.655323159
2,247418_at,T,F,AT5G63030,AT5G63030,Thioredoxin superfamily protein,0.863522657,0.511504976
2,247420_at,T,F,AT5G63100,AT5G63100,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.919049955,0.630526633
2,247422_at,T,F,AT5G62810,ATPEX14|PEX14|PED2,peroxin 14,0.882067195,0.575470861
2,247427_at,T,F,AT5G62580,AT5G62580,ARM repeat superfamily protein,0.859651742,0.619583832
2,247428_at,T,F,AT5G62600,AT5G62600,ARM repeat superfamily protein,0.66782561,0.550703452
2,247429_at,T,F,AT5G62620,AT5G62620,Galactosyltransferase family protein,0.684571738,0.518870607
2,247431_at,T,F,AT5G62520,SRO5,similar to RCD one 5,0.878570879,0.627517247
2,247432_at,T,F,AT5G62500,ATEB1B|ATEB1|EB1B,end binding protein 1B,0.836799157,0.571904424
2,247433_at,T,F,AT5G62540,UBC3,ubiquitin-conjugating enzyme 3,0.701303346,0.574733443
2,247434_at,T,F,AT5G62575,AT5G62575,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G47833.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.955828054,0.576865974
2,247435_at,T,F,AT5G62480,GST14|GSTU9|ATGSTU9|GST14B,glutathione S-transferase tau 9,0.914659701,0.595337844
2,247437_at,T,F,AT5G62490,ATHVA22B|HVA22B,HVA22 homologue B,0.832338676,0.62478889
2,247440_at,T,F,AT5G62680,AT5G62680,Major facilitator superfamily protein,0.809242555,0.707800764
2,247441_at,T,F,AT5G62710,AT5G62710,Leucine-rich repeat protein kinase family protein,0.804752809,0.524604373
2,247442_s_at,F,NA,AT5G62700,TUB3,tubulin beta chain 3,0.795846686,0.659799141
2,247444_at,T,F,AT5G62630,HIPL2,hipl2 protein precursor,0.888791951,0.541625832
2,247446_at,T,F,AT5G62650,AT5G62650,Tic22-like family protein,0.934283826,0.636404115
2,247448_at,T,F,AT5G62770,AT5G62770,Protein of unknown function (DUF1645),0.859577093,0.58689984
2,247449_at,T,F,AT5G62290,AT5G62290,nucleotide-sensitive chloride conductance regulator (ICln) family protein,0.872910977,0.545390979
2,247452_at,T,F,AT5G62430,CDF1,cycling DOF factor 1,0.872038516,0.504247613
2,247453_at,T,T,AT5G62440,AT5G62440,Protein of unknown function (DUF3223),0.898075989,0.675109549
2,247454_at,T,T,AT5G62440,AT5G62440,Protein of unknown function (DUF3223),0.767670719,0.654628545
2,247455_at,T,F,AT5G62470,MYB96|MYBCOV1|ATMYB96,myb domain protein 96,0.864268446,0.518654409
2,247458_at,T,F,AT5G62180,CXE20|AtCXE20,carboxyesterase 20,0.868211436,0.636605959
2,247460_at,T,F,AT5G62050,OXA1AT|ATOXA1|OXA1,homolog of yeast oxidase assembly 1 (OXA1),0.886185833,0.585012638
2,247461_at,T,F,AT5G62100,BAG2|ATBAG2,BCL-2-associated athanogene 2,0.898902545,0.51820495
2,247465_at,T,F,AT5G62190,PRH75,DEAD box RNA helicase (PRH75),0.860149305,0.573999173
2,247469_at,T,F,AT5G62165,AGL42,AGAMOUS-like 42,0.928533192,0.638458584
2,247471_at,T,F,AT5G62230,ERL1,ERECTA-like 1,0.911910394,0.570373919
2,247473_at,T,F,AT5G62260,AT5G62260,AT hook motif DNA-binding family protein,0.918735893,0.632571398
2,247475_at,T,F,AT5G62310,IRE,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein",0.916506796,0.597195042
2,247476_at,T,F,AT5G62330,AT5G62330,BEST Arabidopsis thaliana protein match is: Plant invertase/pectin methylesterase inhibitor superfamily protein (TAIR:AT5G62340.1); Has 9 Blast hits to 9 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 9; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.694429958,0.56550862
2,247477_at,T,F,AT5G62340,AT5G62340,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.934435653,0.610895397
2,247480_at,T,F,AT5G62390,ATBAG7|BAG7,BCL-2-associated athanogene 7,0.712965987,0.746985225
2,247481_at,T,F,AT5G62400,AT5G62400,unknown protein; Has 7 Blast hits to 7 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 7; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.818946798,0.570776934
2,247486_at,T,F,AT5G62140,AT5G62140,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 13 growth stages; Has 60 Blast hits to 60 proteins in 24 species: Archae - 0; Bacteria - 14; Metazoa - 0; Fungi - 0; Plants - 45; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.884386687,0.639167506
2,247487_at,T,F,AT5G62150,AT5G62150,peptidoglycan-binding LysM domain-containing protein,0.929371294,0.598620481
2,247489_at,T,F,AT5G61830,AT5G61830,NAD(P)-binding Rossmann-fold superfamily protein,0.907797405,0.593403802
2,247491_at,T,F,AT5G61880,AT5G61880,"Protein Transporter, Pam16",0.922134642,0.610968308
2,247493_at,F,NA,AT5G61900,BON1|CPN1|BON,Calcium-dependent phospholipid-binding Copine family protein,0.916994579,0.635036346
2,247494_at,T,F,AT5G61790,CNX1|ATCNX1,calnexin 1,0.783015276,0.575585713
2,247496_at,T,F,AT5G61840,GUT1,Exostosin family protein,0.90609852,0.771002698
2,247497_at,T,F,AT5G61770,PPAN,PETER PAN-like protein,0.758994264,0.666998395
2,247498_at,T,F,AT5G61810,AT5G61810,Mitochondrial substrate carrier family protein,0.709016095,0.506254986
2,247499_at,T,F,AT5G61865,AT5G61865,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.608714542,0.505222235
2,247501_at,T,F,AT5G61920,AT5G61920,"unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 6 plant structures; EXPRESSED DURING: 4 anthesis, F mature embryo stage, petal differentiation and expansion stage, E expanded cotyledon stage, D bilateral stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G67170.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.56796026,0.546628168
2,247503_at,T,F,AT5G61980,AGD1,ARF-GAP domain 1,0.791747042,0.611349665
2,247510_at,T,F,AT5G62030,AT5G62030,diphthamide synthesis DPH2 family protein,0.898724788,0.591566565
2,247511_at,T,F,AT5G62040,AT5G62040,PEBP (phosphatidylethanolamine-binding protein) family protein,0.739185167,0.52652512
2,247512_at,T,F,AT5G61720,AT5G61720,Protein of unknown function (DUF1216),0.876861166,0.560820033
2,247513_at,T,F,AT5G61510,AT5G61510,GroES-like zinc-binding alcohol dehydrogenase family protein,0.850611691,0.63928828
2,247516_at,T,F,AT5G61750,AT5G61750,RmlC-like cupins superfamily protein,0.825949744,0.594812841
2,247517_at,T,F,AT5G61780,Tudor2|AtTudor2|TSN2,TUDOR-SN protein 2,0.887120924,0.72229869
2,247519_at,T,F,AT5G61430,NAC100|ATNAC5|ANAC100,NAC domain containing protein 100,0.860705049,0.557674125
2,247520_at,T,F,AT5G61310,AT5G61310,Cytochrome c oxidase subunit Vc family protein,0.867001875,0.561144481
2,247521_at,T,F,AT5G61450,AT5G61450,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.937819065,0.589015958
2,247522_at,T,F,AT5G61340,AT5G61340,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G26650.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.928211396,0.547982762
2,247523_at,T,F,AT5G61410,EMB2728|RPE,D-ribulose-5-phosphate-3-epimerase,0.932419061,0.620917303
2,247529_at,T,F,AT5G61520,AT5G61520,Major facilitator superfamily protein,0.810695821,0.56749321
2,247532_at,T,F,AT5G61560,AT5G61560,U-box domain-containing protein kinase family protein,0.577713779,0.50432887
2,247534_at,T,F,AT5G61580,PFK4,phosphofructokinase 4,0.814073421,0.685689433
2,247536_at,T,F,AT5G61650,CYCP4|CYCP4;2,CYCLIN P4;2,0.691372835,0.521852972
2,247540_at,T,F,AT5G61590,AT5G61590,Integrase-type DNA-binding superfamily protein,0.530727956,0.588098171
2,247541_at,T,F,AT5G61660,AT5G61660,glycine-rich protein,0.91295696,0.637184026
2,247544_at,T,F,AT5G61670,AT5G61670,Encodes a close homolog of the Cauliflower OR (Orange) protein.  The function of OR is to induce the differentiation of proplastids or other noncolored plastids into chromoplasts for carotenoid accumulation.  Both proteins contain a Cysteine-rich zinc finger domain that is highly specific to DnaJ-like molecular chaperons.,0.894880273,0.680778807
2,247545_at,T,F,AT5G61530,AT5G61530,small G protein family protein / RhoGAP family protein,0.916195154,0.53995502
2,247549_at,T,F,AT5G61420,HAG1|MYB28|AtMYB28|PMG1,myb domain protein 28,0.673271983,0.510992153
2,247551_at,T,F,AT5G60980,AT5G60980,Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain,0.794312327,0.656912649
2,247553_at,T,F,AT5G60910,FUL|AGL8,AGAMOUS-like 8,0.894531223,0.527477239
2,247554_at,T,F,AT5G61010,EXO70E2|ATEXO70E2,exocyst subunit exo70 family protein E2,0.833741589,0.619146259
2,247555_at,T,F,AT5G61020,ECT3,evolutionarily conserved C-terminal region 3,0.882856786,0.71627876
2,247556_at,T,F,AT5G61040,AT5G61040,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G08010.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.821564645,0.517452997
2,247560_at,T,F,AT5G61090,AT5G61090,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.87569609,0.644155499
2,247562_at,T,F,AT5G61120,AT5G61120,"BEST Arabidopsis thaliana protein match is: Polynucleotidyl transferase, ribonuclease H-like superfamily protein (TAIR:AT5G61090.1); Has 125 Blast hits to 115 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 22; Fungi - 0; Plants - 102; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).",0.875220587,0.608506671
2,247566_at,T,F,AT5G61170,AT5G61170,Ribosomal protein S19e family protein,0.833745255,0.64289783
2,247567_at,T,F,AT5G61190,AT5G61190,putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain,0.832617015,0.56831822
2,247568_at,T,F,AT5G61260,AT5G61260,Plant calmodulin-binding protein-related,0.89749116,0.596654414
2,247569_at,T,F,AT5G61240,AT5G61240,Leucine-rich repeat (LRR) family protein,0.750673033,0.529693727
2,247570_at,T,F,AT5G61250,AtGUS1|GUS1,glucuronidase 1,0.952637642,0.620452811
2,247571_at,T,F,AT5G61210,ATSNAP33B|ATSNAP33|SNP33|SNAP33,soluble N-ethylmaleimide-sensitive factor adaptor protein 33,0.86193702,0.696200043
2,247572_at,T,F,AT5G61220,AT5G61220,LYR family of Fe/S cluster biogenesis protein,0.828852936,0.553355922
2,247575_at,T,F,AT5G61030,GR-RBP3,glycine-rich RNA-binding protein 3,0.829247131,0.503531564
2,247576_at,T,F,AT5G61280,AT5G61280,Remorin family protein,0.838448711,0.595634956
2,247577_at,T,F,AT5G61290,AT5G61290,Flavin-binding monooxygenase family protein,0.592568358,0.67996088
2,247582_at,T,F,AT5G60760,AT5G60760,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.931039612,0.6038123
2,247583_at,T,F,AT5G60750,AT5G60750,CAAX amino terminal protease family protein,0.632121293,0.582213131
2,247584_at,T,F,AT5G60670,AT5G60670,Ribosomal protein L11 family protein,0.79633731,0.716595783
2,247588_at,T,F,AT5G60640,PDI2|ATPDIL1-4|ATPDI2|PDIL1-4,PDI-like 1-4,0.950893587,0.532747626
2,247589_at,T,F,AT5G60690,IFL|REV|IFL1,Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein,0.793363021,0.621686628
2,247591_at,T,F,AT5G60770,NRT2.4|ATNRT2.4,nitrate transporter 2.4,0.69357229,0.599917857
2,247592_at,T,F,AT5G60780,ATNRT2.3|NRT2.3,nitrate transporter 2.3,0.803270852,0.531182425
2,247593_at,T,F,AT5G60790,GCN1|ATGCN1,ABC transporter family protein,0.603150314,0.764273953
2,247595_at,T,F,AT5G60820,AT5G60820,RING/U-box superfamily protein,0.710113288,0.609798464
2,247599_at,T,F,AT5G60880,BASL,breaking of asymmetry in the stomatal lineage,0.931388766,0.576182345
2,247600_at,T,F,AT5G60890,ATR1|MYB34|ATMYB34,myb domain protein 34,0.81754173,0.69250364
2,247604_at,T,F,AT5G60950,COBL5,COBRA-like protein 5 precursor,0.967822568,0.60908201
2,247605_at,T,F,AT5G60970,TCP5,"TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 5",0.947310877,0.633170822
2,247607_at,T,F,AT5G60960,AT5G60960,Pentatricopeptide repeat (PPR) superfamily protein,0.877905155,0.71044768
2,247609_at,T,F,AT5G60940,AT5G60940,Transducin/WD40 repeat-like superfamily protein,0.862546118,0.600259972
2,247612_at,T,F,AT5G60730,AT5G60730,Anion-transporting ATPase,0.836377336,0.5026727
2,247613_at,T,F,AT5G60740,AT5G60740,ABC transporter family protein,0.744582164,0.607395349
2,247618_at,T,F,AT5G60280,AT5G60280,Concanavalin A-like lectin protein kinase family protein,0.934488869,0.588518159
2,247619_at,T,F,AT5G60290,AT5G60290,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.879964324,0.53478322
2,247625_at,T,F,AT5G60200,TMO6,TARGET OF MONOPTEROS 6,0.826168985,0.603063604
2,247626_at,T,F,AT5G60300,AT5G60300,Concanavalin A-like lectin protein kinase family protein,0.754110149,0.682471391
2,247631_at,T,F,AT5G60440,AGL62,AGAMOUS-like 62,0.64888799,0.551836292
2,247632_at,T,F,AT5G60460,AT5G60460,"Preprotein translocase Sec, Sec61-beta subunit protein",0.855644713,0.587761611
2,247633_at,T,F,AT5G60470,AT5G60470,C2H2 and C2HC zinc fingers superfamily protein,0.825353236,0.521125686
2,247634_at,T,F,AT5G60520,AT5G60520,Late embryogenesis abundant (LEA) protein-related,0.906687065,0.607723679
2,247635_at,F,NA,AT5G60548,CPuORF62,conserved peptide upstream open reading frame 62,0.928361166,0.56395334
2,247636_at,T,F,AT5G60570,AT5G60570,Galactose oxidase/kelch repeat superfamily protein,0.919688267,0.747739076
2,247637_at,T,F,AT5G60600,ISPG|CSB3|HDS|GCPE|CLB4,4-hydroxy-3-methylbut-2-enyl diphosphate synthase,0.938419967,0.634259305
2,247640_at,T,F,AT5G60610,AT5G60610,F-box/RNI-like superfamily protein,0.691759128,0.593360368
2,247644_s_at,F,NA,AT1G07940,AT1G07940,GTP binding Elongation factor Tu family protein,0.921652014,0.63539324
2,247645_at,T,F,AT5G60530,AT5G60530,late embryogenesis abundant protein-related / LEA protein-related,0.928740169,0.611355469
2,247649_at,T,F,AT5G60030,AT5G60030,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G75335.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.622276388,0.611260748
2,247652_at,T,F,AT5G59910,HTB4,Histone superfamily protein,0.680797158,0.589481211
2,247653_at,T,F,AT5G59950,AT5G59950,RNA-binding (RRM/RBD/RNP motifs) family protein,0.827203348,0.621997352
2,247654_at,T,F,AT5G59850,AT5G59850,Ribosomal protein S8 family protein,0.8018831,0.628198931
2,247655_at,T,F,AT5G59820,ZAT12|RHL41,C2H2-type zinc finger family protein,0.903231807,0.562124059
2,247658_at,T,F,AT5G59880,ADF3,actin depolymerizing factor 3,0.87122976,0.544256129
2,247660_at,T,F,AT5G60070,AT5G60070,ankyrin repeat family protein,0.899467453,0.614030017
2,247670_at,T,F,AT5G60190,AT5G60190,Cysteine proteinases superfamily protein,0.846243407,0.597302065
2,247674_at,T,F,AT5G59930,AT5G59930,Cysteine/Histidine-rich C1 domain family protein,0.921678732,0.624594577
2,247675_at,T,F,AT5G59940,AT5G59940,Cysteine/Histidine-rich C1 domain family protein,0.935193523,0.616708153
2,247676_at,T,F,AT5G59980,AT5G59980,Polymerase/histidinol phosphatase-like,0.866474122,0.569332703
2,247678_at,T,F,AT5G59520,ZIP2,ZRT/IRT-like protein 2,0.916966839,0.632185188
2,247679_at,T,F,AT5G59540,AT5G59540,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.613821443,0.562407134
2,247683_at,T,F,AT5G59660,AT5G59660,Leucine-rich repeat protein kinase family protein,0.843677376,0.653318223
2,247685_at,T,F,AT5G59680,AT5G59680,Leucine-rich repeat protein kinase family protein,0.907221028,0.672786176
2,247687_at,T,F,AT5G59740,AT5G59740,UDP-N-acetylglucosamine (UAA) transporter family,0.884343053,0.663846386
2,247692_s_at,F,NA,AT5G59970,AT5G59970,Histone superfamily protein,0.545301682,0.587692149
2,247694_at,T,F,AT5G59750,AT5G59750,DHBP synthase RibB-like alpha/beta domain;GTP cyclohydrolase II,0.939807377,0.627554926
2,247695_at,T,F,AT5G59710,AtVIP2|VIP2,VIRE2 interacting protein 2,0.641717349,0.562236791
2,247696_at,T,F,AT5G59780,ATMYB59-1|MYB59|ATMYB59|ATMYB59-3|ATMYB59-2,myb domain protein 59,0.784937127,0.587201789
2,247697_at,T,F,AT5G59810,SBT5.4|ATSBT5.4,Subtilase family protein,0.899294766,0.680858175
2,247699_at,T,F,AT5G59840,AT5G59840,Ras-related small GTP-binding family protein,0.936639144,0.614573593
2,247701_at,T,F,AT5G59900,AT5G59900,Pentatricopeptide repeat (PPR) superfamily protein,0.82464028,0.535222415
2,247702_at,T,F,AT5G59500,AT5G59500,protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferases,0.915954879,0.62706654
2,247703_at,T,F,AT5G59560,SRR1,sensitivity to red light reduced protein (SRR1),0.904163573,0.626663931
2,247704_at,T,F,AT5G59510,DVL18|RTFL5,ROTUNDIFOLIA like 5,0.911040493,0.568913017
2,247705_at,T,F,AT5G59460,AT5G59460,scarecrow-like transcription factor 11 (SCL11),0.737685045,0.609922987
2,247709_at,T,F,AT5G59250,AT5G59250,Major facilitator superfamily protein,0.917098887,0.666392233
2,247714_at,T,F,AT5G59340,WOX2,WUSCHEL related homeobox 2,0.835735378,0.678608831
2,247715_at,T,F,AT5G59360,AT5G59360,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.66600662,0.518567827
2,247717_at,T,F,AT5G59320,LTP3,lipid transfer protein 3,0.916402168,0.570505973
2,247721_at,T,F,AT5G59140,AT5G59140,BTB/POZ domain-containing protein,0.923653395,0.510767888
2,247722_at,T,F,AT5G59150,RABA2D|ATRABA2D|ATRAB-A2D,RAB GTPase homolog A2D,0.746277961,0.771614362
2,247724_at,T,F,AT5G59380,MBD6|ATMBD6,methyl-CPG-binding domain 6,0.719425006,0.637307369
2,247726_at,T,F,AT5G59430,TRP1|ATTRP1,telomeric repeat binding protein 1,0.745805017,0.784860744
2,247727_at,T,F,AT5G59490,AT5G59490,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0.82588343,0.618560697
