nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,255459_at,T,F,AT4G02890,UBQ14,Protein of Unknown Function (DUF239),0.668981473,0.721818721
2,251356_at,T,F,AT3G61060,AtPP2-A13|PP2-A13,little nuclei1,0.74184051,0.72174422
2,267380_at,T,F,AT2G26170,CYP711A1|MAX1,Chaperone DnaJ-domain superfamily protein,0.503245063,0.719814054
2,259436_at,T,F,AT1G01500,AT1G01500,"copia-like retrotransposon family, has a 8.4e-60 P-value blast match to dbj|BAA78427.1| polyprotein (AtRE2-2) (Arabidopsis thaliana) (Ty1_Copia-element)",0.610529434,0.719684644
2,264956_at,T,F,AT1G76990,ACR3,anthranilate synthase beta subunit 1,0.530235214,0.719350122
2,264389_at,T,F,AT1G11960,AT1G11960,Tetratricopeptide repeat (TPR)-like superfamily protein,0.53642394,0.718882835
2,248529_at,T,F,AT5G50000,AT5G50000,acyl-CoA-binding protein 6,0.792897045,0.717801073
2,253402_at,T,F,AT4G32880,ATHB-8|ATHB8|HB-8,molybdopterin biosynthesis MoaE family protein,0.706321764,0.717768432
2,264250_at,T,F,AT1G78680,GGH2|ATGGH2,FAD-dependent oxidoreductase family protein,0.537767197,0.717102891
2,262007_at,T,F,AT1G64580,AT1G64580,Hyaluronan / mRNA binding family,0.571371987,0.716535637
2,246404_at,T,F,AT1G57600,AT1G57600,"stress-inducible protein, putative",0.850855073,0.71643275
2,255525_at,T,F,AT4G02340,AT4G02340,receptor like protein 57,0.667824949,0.716024664
2,265638_at,NA,NA,NA,NA,Leucine-rich repeat protein kinase family protein,0.52331115,0.715929057
2,246085_at,T,F,AT5G20540,BRXL4|ATBRXL4|BRX-LIKE4,VQ motif-containing protein,0.8677668,0.715699609
2,248809_at,T,F,AT5G47520,RABA5a|AtRABA5a,tonoplast intrinsic protein 2;2,0.79108209,0.715699438
2,258491_at,T,F,AT3G02700,AT3G02700,alternative oxidase 1A,0.624611956,0.715451074
2,255931_at,T,F,AT1G12710,AtPP2-A12|PP2-A12,RING/U-box superfamily protein,0.662066544,0.715145515
2,253130_at,T,F,AT4G35510,AT4G35510,Protein of unknown function (DUF1022),0.710369846,0.715126091
2,253129_at,T,F,AT4G36020,CSDP1,beta-amylase 4,0.710526882,0.714591359
2,266609_at,T,F,AT2G35510,SRO1,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G43795.2); Has 15361 Blast hits to 8061 proteins in 537 species: Archae - 2; Bacteria - 622; Metazoa - 7561; Fungi - 1246; Plants - 920; Viruses - 49; Other Eukaryotes - 4961 (source: NCBI BLink).,0.514380717,0.714538514
2,263135_at,T,F,AT1G78550,AT1G78550,methyltransferases;nucleic acid binding,0.551659946,0.713323488
2,264374_at,T,F,AT2G25180,ARR12|RR12,F-box associated ubiquitination effector family protein,0.536921043,0.712946115
2,251962_at,T,F,AT3G53420,PIP2;1|PIP2A|PIP2,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G40600.1); Has 43 Blast hits to 43 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 0; Plants - 39; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.728227899,0.712860284
2,256623_at,T,F,AT3G19960,ATM1,Heavy metal transport/detoxification superfamily protein,0.652565625,0.71283572
2,252712_at,T,F,AT3G43800,GSTU27|ATGSTU27,Sodium Bile acid symporter family,0.71794006,0.712376216
2,260525_at,T,F,AT2G47250,AT2G47250,Mad3/BUB1 homology region 1,0.592663693,0.712173017
2,251327_at,T,F,AT3G61540,AT3G61540,scramblase-related,0.742592612,0.712071693
2,256151_at,T,F,AT1G55130,AtTMN6|TMN6,tyrosyl-DNA phosphodiesterase-related,0.659663238,0.711922735
2,260417_at,T,F,AT1G69770,CMT3,Leucine-rich repeat family protein,0.594164783,0.711902878
2,259958_at,T,F,AT1G53730,SRF6,late embryogenesis abundant domain-containing protein / LEA domain-containing protein,0.601617225,0.710822622
2,262147_at,T,F,AT1G52570,PLDALPHA2,FAD/NAD(P)-binding oxidoreductase family protein,0.568299005,0.710533871
2,262052_at,T,F,AT1G80020,AT1G80020,NA,0.569987978,0.710150605
2,256237_at,T,F,AT3G12610,DRT100,Got1/Sft2-like vescicle transport protein family,0.657170719,0.710131049
2,263497_at,T,F,AT2G42540,COR15|COR15A,Pectin lyase-like superfamily protein,0.547898131,0.709726051
2,258627_at,T,F,AT3G04460,ATPEX12|PEX12|APM4,Leucine-rich repeat protein kinase family protein,0.623050456,0.70964833
2,252014_at,T,F,AT3G52870,AT3G52870,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.727604893,0.70903755
2,247628_at,T,F,AT5G60400,AT5G60400,unknown protein; Has 26 Blast hits to 26 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 26; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.813439735,0.708997069
2,262510_at,T,F,AT1G11270,AT1G11270,Pectinacetylesterase family protein,0.562370022,0.708771397
2,251995_at,T,F,AT3G52940,ELL1|FK|HYD2,cytochrome B5 isoform B,0.727792049,0.708585325
2,260526_at,T,F,AT2G47410,AT2G47410,GRAM domain-containing protein / ABA-responsive protein-related,0.592635513,0.707827724
2,250156_at,T,F,AT5G15170,TDP1,small ubiquitin-like modifier 1,0.761942988,0.70777907
2,247652_at,T,F,AT5G59910,HTB4,Glycosyl hydrolase family protein,0.81260069,0.707479333
2,245110_at,T,F,AT2G41550,AT2G41550,SGNH hydrolase-type esterase superfamily protein,0.916447502,0.70709558
2,259661_at,T,F,AT1G55265,AT1G55265,unknown protein; Has 26 Blast hits to 26 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 26; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.606355236,0.706750483
2,262111_at,T,F,AT1G02960,AT1G02960,RNA-binding (RRM/RBD/RNP motifs) family protein,0.56906875,0.70662215
2,260952_at,T,F,AT1G06140,AT1G06140,Mitochondrial substrate carrier family protein,0.585719399,0.706185256
2,267603_at,T,F,AT2G32900,ATZW10,PLAC8 family protein,0.501158852,0.706041269
2,249709_at,T,F,AT5G35670,iqd33,Trypsin family protein,0.771986917,0.705651378
2,262250_at,T,F,AT1G48280,AT1G48280,phosphoribosyl pyrophosphate (PRPP) synthase 3,0.567307834,0.70555718
2,245319_at,T,F,AT4G16146,AT4G16146,Ypt/Rab-GAP domain of gyp1p superfamily protein,0.896360038,0.705077277
2,249351_at,T,F,AT5G40440,MKK3|ATMKK3,receptor like protein 32,0.776900154,0.70500262
2,251369_at,T,F,AT3G60480,AT3G60480,Pentatricopeptide repeat (PPR-like) superfamily protein,0.741552343,0.704972937
2,257431_at,T,F,AT2G36360,AT2G36360,Amino acid dehydrogenase family protein,0.636023802,0.704856575
2,249016_at,T,F,AT5G44750,REV1|ATREV1,E3 ubiquitin ligase SCF complex subunit SKP1/ASK1 family protein,0.784166284,0.703924193
2,257982_at,T,F,AT3G20780,TOP6B|HYP6|ATTOP6B|RHL3|BIN3,Protein kinase superfamily protein,0.629768866,0.703694532
2,261489_at,T,F,AT1G14450,AT1G14450,beta glucosidase 10,0.578756747,0.703149894
2,245749_at,T,F,AT1G51090,AT1G51090,Transcription elongation factor (TFIIS) family protein,0.8802898,0.703042832
2,249789_at,T,F,AT5G24340,AT5G24340,sequence-specific DNA binding transcription factors,0.769482295,0.702152563
2,247668_at,T,F,AT5G60100,PRR3|APRR3,Got1/Sft2-like vescicle transport protein family,0.812499905,0.702111617
2,248780_at,T,F,AT5G47760,ATPGLP2|ATPK5|PGLP2,Serine carboxypeptidase S28 family protein,0.791193829,0.701790236
2,260688_at,T,F,AT1G17665,AT1G17665,RING/U-box superfamily protein,0.590217658,0.70178291
2,253441_at,T,F,AT4G32560,AT4G32560,Actin binding Calponin homology (CH) domain-containing protein,0.705801898,0.701739647
2,264767_at,T,F,AT1G61380,SD1-29,Protein kinase superfamily protein,0.533018385,0.701563129
2,249817_at,T,F,AT5G23820,AT5G23820,sulfate transporter 3;5,0.768862324,0.701282874
2,262478_at,T,F,AT1G11170,AT1G11170,SU(VAR)3-9 homolog 6,0.563021502,0.701187333
2,257573_at,T,F,AT2G33990,iqd9,NA,0.633322675,0.700769125
2,260616_at,T,F,AT1G53280,AT1G53280,unknown protein; Has 17 Blast hits to 17 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 17; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.591071446,0.700715624
2,264796_at,T,T,AT1G08680,AGD14|ZIGA4,Uncharacterised conserved protein (UCP030365),0.531789046,0.700544318
2,267353_at,T,F,AT2G40070,AT2G40070,ARF-GAP domain 13,0.503415369,0.700459952
2,248302_at,T,F,AT5G53160,PYL8|RCAR3,tonoplast monosaccharide transporter2,0.796098392,0.700399739
2,259061_at,T,F,AT3G07410,AtRABA5b|RABA5b,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G14060.1); Has 23 Blast hits to 23 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 23; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.616895615,0.699640357
2,264611_at,T,F,AT1G04680,AT1G04680,phytochrome interacting factor 3-like 5,0.534414461,0.699562058
2,266225_at,T,F,AT2G28900,OEP16|OEP16-1|ATOEP16-L|ATOEP16-1,myb domain protein 3r-5,0.518697607,0.699557768
2,252040_at,T,F,AT3G52060,AT3G52060,Protein kinase superfamily protein,0.726153642,0.699311126
2,257403_at,T,F,AT1G62520,AT1G62520,Ubiquitin-like superfamily protein,0.639073884,0.699295016
2,267081_at,T,F,AT2G41210,PIP5K5,Protein of unknown function (DUF1644),0.509922604,0.699274967
2,254363_at,T,F,AT4G22010,sks4,homolog of yeast ADA2 2A,0.687833271,0.699273788
2,262722_at,T,F,AT1G43620,TT15|UGT80B1,SWIM zinc finger family protein,0.558921552,0.699219454
2,247770_at,T,F,AT5G58930,AT5G58930,Protein kinase family protein with domain of unknown function (DUF26),0.811078543,0.698577648
2,265025_at,T,F,AT1G24575,AT1G24575,tubby-like protein 9,0.528659345,0.698318706
2,263591_at,T,F,AT2G01910,ATMAP65-6|MAP65-6,NAD(P)-binding Rossmann-fold superfamily protein,0.546398966,0.698107544
2,247287_at,T,F,AT5G64230,AT5G64230,putative type 1 membrane protein,0.825837903,0.697975385
2,247239_at,T,F,AT5G64640,AT5G64640,nine-cis-epoxycarotenoid dioxygenase 3,0.82937781,0.697946455
2,266387_at,T,F,AT2G32360,AT2G32360,little nuclei3,0.517807996,0.697833166
2,246920_at,T,F,AT5G25090,AtENODL13|ENODL13,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G27590.1),0.83580531,0.697756186
2,248994_at,T,F,AT5G45250,RPS4,NA,0.784203679,0.697157559
2,262699_at,T,F,AT1G75980,AT1G75980,gibberellin 2-oxidase 3,0.559268737,0.696762551
2,260972_at,T,F,AT1G53530,AT1G53530,F-box family protein,0.585664496,0.696356818
2,250054_at,T,F,AT5G17860,CAX7,Transducin/WD40 repeat-like superfamily protein,0.764206071,0.69580447
2,249494_at,T,F,AT5G39050,AT5G39050,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF974 (InterPro:IPR010378); Has 285 Blast hits to 284 proteins in 126 species: Archae - 0; Bacteria - 0; Metazoa - 150; Fungi - 68; Plants - 32; Viruses - 0; Other Eukaryotes - 35 (source: NCBI BLink).,0.773742298,0.695659299
2,259683_at,T,F,AT1G63050,AT1G63050,Zinc finger (C3HC4-type RING finger) family protein,0.605437457,0.695078618
2,266803_at,T,F,AT2G28930,APK1B|PK1B,Plant neutral invertase family protein,0.512781366,0.69475955
2,266138_at,T,F,AT2G28060,AT2G28060,FAD-binding Berberine family protein,0.519452365,0.69463954
2,250633_at,T,F,AT5G07460,ATMSRA2|PMSR2,F-box/RNI-like superfamily protein,0.755243765,0.694557597
2,262503_at,T,F,AT1G21670,AT1G21670,Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A protein,0.562546756,0.694407341
2,245884_at,T,F,AT5G09300,AT5G09300,sulfate transporter 4.1,0.874507244,0.694145837
2,246475_at,T,F,AT5G16720,AT5G16720,diphthamide synthesis DPH2 family protein,0.847396529,0.693996188
2,251775_s_at,F,NA,AT2G39800,P5CS1|ATP5CS,RAS 5,0.730848686,0.693919411
2,251518_at,T,F,AT3G59390,AT3G59390,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G19920.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).",0.737877333,0.693878772
2,264244_at,T,F,AT1G60440,PANK1|ATPANK1|ATCOAA,sugar transporter protein 12,0.538250499,0.693816515
2,245277_at,T,F,AT4G15550,IAGLU,Pectinacetylesterase family protein,0.903208301,0.69365834
2,248099_at,T,F,AT5G55300,MGO1|TOP1ALPHA|TOP1,AGAMOUS-like 20,0.800405554,0.693546076
2,246791_at,T,F,AT5G27280,AT5G27280,Translation protein SH3-like family protein,0.841345924,0.693344779
2,251270_at,T,F,AT3G62370,AT3G62370,Zinc knuckle (CCHC-type) family protein,0.743855345,0.69309762
2,253729_at,T,F,AT4G29360,AT4G29360,Cysteine proteinases superfamily protein,0.702705533,0.692835314
2,257530_at,T,F,AT3G03040,AT3G03040,3'-5' exonuclease domain-containing protein,0.634666015,0.692490039
2,253190_at,T,T,AT4G35335,AT4G35335,Leucine-rich receptor-like protein kinase family protein,0.708110794,0.692452022
2,247840_at,T,F,AT5G58020,AT5G58020,KDO transferase A,0.807614218,0.692207564
2,256281_at,T,F,AT3G12560,TRFL9|ATTBP2,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G25030.2); Has 124 Blast hits to 124 proteins in 34 species: Archae - 2; Bacteria - 31; Metazoa - 0; Fungi - 0; Plants - 91; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.656180399,0.692111614
2,253210_at,T,F,AT4G34840,ATMTN2|MTN2|MTAN2|ATMTAN2,TBP-associated factor 12,0.707854237,0.692048439
2,257071_at,T,F,AT3G28180,ATCSLC4|ATCSLC04|CSLC4|CSLC04,MIF4G domain-containing protein / MA3 domain-containing protein,0.645982162,0.691956505
2,262313_at,T,F,AT1G70900,AT1G70900,ubiquitin-specific protease 13,0.566680011,0.691667703
2,252551_at,T,F,AT3G45880,AT3G45880,Protein kinase superfamily protein,0.720073539,0.69143642
2,263640_at,T,F,AT2G25270,AT2G25270,Protein of unknown function (DUF707),0.545985064,0.691371199
2,253580_at,T,F,AT4G30400,AT4G30400,Uncharacterised protein family (UPF0497),0.703977099,0.690877415
2,260985_at,T,F,AT1G53500,MUM4|ATRHM2|RHM2|ATMUM4,phytosulfokine 5 precursor,0.584901323,0.690149765
2,265677_at,T,F,AT2G32080,PUR ALPHA-1,AAA-type ATPase family protein,0.522578887,0.689639979
2,255412_at,T,F,AT4G02980,ABP|ABP1,DnaJ/Hsp40 cysteine-rich domain superfamily protein,0.670717003,0.689559494
2,251899_at,T,F,AT3G54400,AT3G54400,GPCR-type G protein 2,0.728334397,0.689507373
2,254121_at,T,F,AT4G24760,AT4G24760,homolog of yeast autophagy 18C,0.693617809,0.689057627
2,262760_at,T,F,AT1G10770,AT1G10770,glycine-rich protein,0.557643922,0.688556318
2,258981_at,T,F,AT3G08880,AT3G08880,Leucine-rich repeat (LRR) family protein,0.61762508,0.688425878
2,252594_at,T,F,AT3G45680,AT3G45680,ethylene response factor 104,0.719135986,0.687888204
2,251306_at,T,F,AT3G61260,AT3G61260,Exostosin family protein,0.743218897,0.687630944
2,245750_at,T,F,AT1G51060,HTA10,endoplasmic reticulum retention defective 2B,0.880121681,0.687609058
2,253988_at,T,F,AT4G26310,AT4G26310,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G12230.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.695475729,0.687521759
2,250009_at,T,F,AT5G18440,AT5G18440,Calmodulin-binding protein,0.764914961,0.687311994
2,252931_at,T,F,AT4G38930,AT4G38930,calcineurin B-like protein 2,0.715017487,0.687284501
2,248044_at,T,F,AT5G56020,AT5G56020,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G52420.1); Has 86 Blast hits to 86 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 84; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.801530581,0.687159734
2,254496_at,T,F,AT4G20070,ATAAH|AAH,Galactose oxidase/kelch repeat superfamily protein,0.684735899,0.687086412
2,247543_at,T,F,AT5G61600,ERF104,serine hydroxymethyltransferase 2,0.816878411,0.686610288
2,264633_at,T,F,AT1G65660,SMP1,NAD(P)-binding Rossmann-fold superfamily protein,0.534358869,0.68660466
2,250359_at,T,F,AT5G11350,AT5G11350,Protein of unknown function (DUF626),0.759087393,0.686560031
2,251714_at,T,F,AT3G56370,AT3G56370,"HAD superfamily, subfamily IIIB acid phosphatase",0.734241386,0.686055664
2,266056_at,T,F,AT2G40810,ATG18C|ATATG18C,AP2/B3-like transcriptional factor family protein,0.520206518,0.686015423
2,247156_at,T,F,AT5G65760,AT5G65760,"non-LTR retrotransposon family (LINE), has a 3.0e-20 P-value blast match to GB:NP_038602 L1 repeat, Tf subfamily, member 18 (LINE-element) (Mus musculus)",0.830144523,0.685788489
2,265815_at,T,F,AT2G17975,AT2G17975,ERD (early-responsive to dehydration stress) family protein,0.522336846,0.685623411
2,251346_at,T,F,AT3G60980,AT3G60980,Acyl-CoA N-acyltransferases (NAT) superfamily protein,0.742046131,0.685479224
2,254301_at,T,F,AT4G22790,AT4G22790,galacturonosyltransferase 7,0.688628441,0.685448102
2,251153_at,T,F,AT3G63000,NPL41,EAP30/Vps36 family protein,0.745246718,0.685391701
2,248879_at,T,F,AT5G46180,DELTA-OAT,GDSL-like Lipase/Acylhydrolase superfamily protein,0.788213073,0.685336406
2,249776_at,T,F,AT5G24170,AT5G24170,"cytochrome P450, family 711, subfamily A, polypeptide 1",0.769800356,0.684850829
2,252973_s_at,T,F,AT4G38740,ROC1,SEUSS-like 2,0.714038794,0.684764039
2,256149_at,T,F,AT1G55110,IDD7|AtIDD7,conserved peptide upstream open reading frame 9,0.659845662,0.684644425
2,249320_at,T,F,AT5G40910,AT5G40910,ZIP metal ion transporter family,0.777183154,0.684429161
2,264972_at,T,F,AT1G67370,ATASY1|ASY1,NA,0.529743898,0.684140042
2,253815_at,T,F,AT4G28250,EXPB3|ATEXPB3|ATHEXP BETA 1.6,phytochrome D,0.701388652,0.684122921
2,256673_at,T,F,AT3G52370,FLA15,basic leucine zipper 24,0.651750822,0.683960669
2,247383_at,T,F,AT5G63410,AT5G63410,beta glucosidase 16,0.824793404,0.683922955
2,256257_at,T,F,AT3G11240,ATATE2|ATE2,aspartate aminotransferase,0.656767165,0.683550147
2,246322_at,T,F,AT1G16680,AT1G16680,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G76480.2); Has 33 Blast hits to 33 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 0; Plants - 31; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.85503063,0.683496078
2,260031_at,T,F,AT1G68790,LINC3,CONTAINS InterPro DOMAIN/s: Putative harbinger transposase-derived nuclease (InterPro:IPR006912); BEST Arabidopsis thaliana protein match is: PIF / Ping-Pong family of plant transposases (TAIR:AT3G55350.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.60004694,0.683142095
2,266240_at,T,F,AT2G29580,AT2G29580,BEST Arabidopsis thaliana protein match is: COP1-interacting protein-related (TAIR:AT1G72410.1); Has 9949 Blast hits to 7480 proteins in 576 species: Archae - 12; Bacteria - 1007; Metazoa - 3636; Fungi - 982; Plants - 444; Viruses - 50; Other Eukaryotes - 3818 (source: NCBI BLink).,0.518493348,0.68305749
2,247954_at,T,F,AT5G56870,BGAL4,Autophagy-related protein 13,0.80351465,0.683048694
2,266468_at,T,F,AT2G47960,AT2G47960,Protein of unknown function (DUF3223),0.516693162,0.682998883
2,246300_at,T,F,AT3G51830,SAC8|ATG5,CONSTANS-like 5,0.855561365,0.682745969
2,260440_at,T,F,AT1G68160,AT1G68160,coenzyme Q 3,0.594143312,0.682537768
2,261253_at,T,F,AT1G05840,AT1G05840,auxin-responsive family protein,0.580253929,0.682066433
2,267092_at,T,F,AT2G38120,AUX1|MAP1|PIR1|WAV5,BREVIS RADIX-like 4,0.509447739,0.682066412
2,249933_at,T,F,AT5G22400,AT5G22400,Small nuclear ribonucleoprotein family protein,0.766036373,0.681880825
2,245939_at,T,F,AT5G19760,AT5G19760,RNA-binding (RRM/RBD/RNP motifs) family protein,0.872655328,0.681847808
2,264040_at,T,F,AT2G03730,ACR5,"cytochrome P450, family 71, subfamily B, polypeptide 29",0.541346727,0.681818099
2,253451_at,T,T,AT4G32730,ATMYB3R-1|MYB3R-1|PC-MYB1|MYB3R1|ATMYB3R1,Major facilitator superfamily protein,0.705695617,0.681705929
2,251440_at,T,F,AT3G60010,SK13|ASK13,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.739726323,0.681312236
2,250078_at,T,F,AT5G16690,ATORC3|ORC3,SBP (S-ribonuclease binding protein) family protein,0.762848403,0.681199624
2,260065_at,T,F,AT1G73760,AT1G73760,Heavy metal transport/detoxification superfamily protein,0.599271729,0.680722269
2,247268_at,T,F,AT5G64080,AT5G64080,metallothionein 2A,0.828627217,0.68060207
2,246488_at,T,F,AT5G16010,AT5G16010,hAT transposon superfamily,0.846714517,0.68000669
2,251805_at,T,F,AT3G55530,SDIR1,Lactate/malate dehydrogenase family protein,0.729674542,0.679941835
2,251629_at,T,F,AT3G57410,VLN3|ATVLN3,NAC domain containing protein 89,0.736215498,0.679733769
2,265027_at,T,F,AT1G24450,NFD2,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G38380.1); similar to hypothetical protein 26.t00034 [Brassica oleracea] (GB:ABD65011.1),0.528133867,0.678373312
2,248236_at,T,F,AT5G53870,ENODL1|AtENODL1,alpha/beta-Hydrolases superfamily protein,0.796482573,0.678150842
2,267304_at,T,F,AT2G30080,ATZIP6|ZIP6,Tetratricopeptide repeat (TPR)-like superfamily protein,0.505947081,0.67785474
2,256222_at,T,F,AT1G56210,AT1G56210,BRCA2-like B,0.657769642,0.677704054
2,259762_at,T,F,AT1G77600,AT1G77600,O-acetylserine (thiol) lyase (OAS-TL) isoform A1,0.604345108,0.677644407
2,256343_at,T,F,AT1G72090,AT1G72090,proline-rich family protein,0.655881742,0.677613136
2,247737_at,T,F,AT5G59200,OTP80,Cysteine proteinases superfamily protein,0.811118809,0.677250423
2,249842_at,T,F,AT5G23550,AT5G23550,outer plastid envelope protein 16-1,0.76778703,0.676659264
2,254281_at,T,F,AT4G22840,AT4G22840,BES1/BZR1 homolog 2,0.689396798,0.676621742
2,246536_at,T,F,AT5G15920,SMC5,floral meristem identity control protein LEAFY (LFY),0.845274253,0.676545979
2,247850_at,T,F,AT5G58150,AT5G58150,EF-TU receptor,0.807133256,0.676125161
2,247638_at,T,F,AT5G60490,FLA12,Protein of unknown function (DUF677),0.813103135,0.675657008
2,263600_at,T,F,AT2G16390,CHR35|DMS1|DRD1,plasma membrane intrinsic protein 1;4,0.546299243,0.675027751
2,257186_at,T,F,AT3G13130,AT3G13130,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.645065451,0.674483134
2,253882_at,T,F,AT4G27650,PEL1,Protein kinase superfamily protein,0.699293779,0.67343784
2,258893_at,T,F,AT3G05660,AtRLP33|RLP33,Histone superfamily protein,0.618074008,0.673142047
2,255061_at,T,F,AT4G08930,ATAPRL6|APRL6,TRF-like 9,0.674032258,0.672965888
2,247600_at,T,F,AT5G60890,ATR1|MYB34|ATMYB34,Clathrin adaptor complex small chain family protein,0.815407648,0.67287378
2,250987_at,T,F,AT5G02860,AT5G02860,peptidemethionine sulfoxide reductase 2,0.748739115,0.671552756
2,261582_at,T,F,AT1G01160,GIF2,Eukaryotic rpb5 RNA polymerase subunit family protein,0.576451743,0.671191546
2,249879_at,T,F,AT5G23170,AT5G23170,RING/U-box superfamily protein,0.766747787,0.670739604
2,255947_at,T,F,AT1G22040,AT1G22040,GDSL-like Lipase/Acylhydrolase superfamily protein,0.661374638,0.670653302
2,263898_at,T,F,AT2G21950,SKIP6,related to ABI3/VP1 2,0.543321542,0.670423624
2,256134_at,T,F,AT1G13560,ATAAPT1|AAPT1,similar to RCD one 2,0.659853208,0.670239504
2,261116_at,T,F,AT1G75370,AT1G75370,Granulin repeat cysteine protease family protein,0.583504461,0.670221058
2,267631_at,T,F,AT2G42150,AT2G42150,Protein of unknown function (DUF688),0.500224884,0.669771197
2,248009_at,T,F,AT5G56280,CSN6A,PPPDE putative thiol peptidase family protein,0.801905885,0.669745143
2,264980_at,T,F,AT1G27190,AT1G27190,Family of unknown function (DUF716),0.529510744,0.66945145
2,262587_at,T,F,AT1G15490,AT1G15490,Ribosomal protein L17 family protein,0.561708612,0.669281437
2,255021_at,T,F,AT4G10330,AT4G10330,NA,0.676022559,0.669114165
2,248082_at,T,F,AT5G55400,AT5G55400,Phosphorylase superfamily protein,0.800496185,0.669040038
2,256725_at,T,F,AT2G34070,TBL37,CDC2C,0.650727178,0.668868207
2,254646_at,T,F,AT4G18530,AT4G18530,Leucine-rich repeat protein kinase family protein,0.681581194,0.668529382
2,250218_at,T,F,AT5G14170,CHC1,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.760725257,0.668381405
2,245362_at,T,F,AT4G17460,HAT1,"acyl-CoA oxidases;oxidoreductases, acting on the CH-CH group of donors;FAD binding;oxidoreductases;acyl-CoA oxidases",0.89378626,0.667514985
2,252626_at,T,F,AT3G44940,AT3G44940,STRUBBELIG-receptor family 6,0.718669222,0.667445147
2,251347_at,T,F,AT3G61010,AT3G61010,Remorin family protein,0.741996871,0.666732176
2,249103_at,T,F,AT5G43600,UAH|ATAAH-2,"Nucleotide excision repair, TFIIH, subunit TTDA",0.779290027,0.666629295
