nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,248223_at,T,F,AT5G53620,AT5G53620,unknown protein; INVOLVED IN: biological_process unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 28929 Blast hits to 19542 proteins in 1425 species: Archae - 211; Bacteria - 3079; Metazoa - 14558; Fungi - 2157; Plants - 966; Viruses - 80; Other Eukaryotes - 7878 (source: NCBI BLink).,0.635922875,0.608042668
2,248224_at,T,F,AT5G53490,AT5G53490,Tetratricopeptide repeat (TPR)-like superfamily protein,0.535905475,0.581290632
2,248244_at,T,F,AT5G53635,AT5G53635,F-box/RNI-like/FBD-like domains-containing protein,0.526675926,0.500565303
2,248251_at,T,F,AT5G53220,AT5G53220,unknown protein; Has 3099 Blast hits to 2528 proteins in 332 species: Archae - 2; Bacteria - 245; Metazoa - 1059; Fungi - 555; Plants - 177; Viruses - 49; Other Eukaryotes - 1012 (source: NCBI BLink).,0.682114652,0.577034064
2,248255_at,T,F,AT5G53350,CLPX,CLP protease regulatory subunit X,0.72066879,0.578457811
2,248285_at,T,F,AT5G52960,AT5G52960,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3143 (InterPro:IPR021489); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.597407581,0.538178864
2,248287_at,T,F,AT5G52970,AT5G52970,thylakoid lumen 15.0 kDa protein,0.59538574,0.50786967
2,248298_at,T,F,AT5G53110,AT5G53110,RING/U-box superfamily protein,0.537139908,0.512309381
2,248299_at,T,F,AT5G53080,AT5G53080,Tetratricopeptide repeat (TPR)-like superfamily protein,0.592005805,0.55342315
2,248313_at,T,T,AT5G52580,AT5G52580,RabGAP/TBC domain-containing protein,0.64833058,0.609395614
2,248329_at,T,F,AT5G52780,AT5G52780,Protein of unknown function (DUF3464),0.563295731,0.550650235
2,248341_at,T,F,AT5G52220,AT5G52220,CONTAINS InterPro DOMAIN/s: Chromosome transmission fidelity protein 8 (InterPro:IPR018607); Has 127 Blast hits to 127 proteins in 63 species: Archae - 0; Bacteria - 0; Metazoa - 70; Fungi - 17; Plants - 31; Viruses - 0; Other Eukaryotes - 9 (source: NCBI BLink).,0.662183001,0.505399862
2,248348_at,T,F,AT5G52190,AT5G52190,Sugar isomerase (SIS) family protein,0.572301268,0.549659279
2,248352_at,T,F,AT5G52300,RD29B|LTI65,CAP160 protein,0.54459518,0.781951801
2,248387_at,T,F,AT5G51960,AT5G51960,CONTAINS InterPro DOMAIN/s: Complex 1 LYR protein (InterPro:IPR008011); Has 45 Blast hits to 45 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 45; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.607360537,0.65630185
2,248399_at,T,F,AT5G52010,AT5G52010,C2H2-like zinc finger protein,0.546365566,0.514715016
2,248420_at,T,F,AT5G51560,AT5G51560,Leucine-rich repeat protein kinase family protein,0.536091091,0.709029126
2,248421_at,T,F,AT5G51510,AT5G51510,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1352 (InterPro:IPR009787); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.534143113,0.505198401
2,248445_at,T,F,AT5G51170,AT5G51170,unknown protein; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0406 (InterPro:IPR019146); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.539231984,0.679573308
2,248449_at,T,F,AT5G51110,AT5G51110,Transcriptional coactivator/pterin dehydratase,0.551612312,0.55211613
2,248491_at,T,F,AT5G51010,AT5G51010,Rubredoxin-like superfamily protein,0.522819003,0.575649858
2,248505_at,T,F,AT5G50360,AT5G50360,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G48510.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.638502424,0.690880798
2,248507_at,T,F,AT5G50420,AT5G50420,O-fucosyltransferase family protein,0.726683175,0.511779698
2,248526_at,T,T,AT5G50740,AT5G50740,Heavy metal transport/detoxification superfamily protein,0.539025753,0.649320168
2,248527_at,T,T,AT5G50740,AT5G50740,Heavy metal transport/detoxification superfamily protein,0.598077516,0.608229688
2,248538_at,T,F,AT5G50110,AT5G50110,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.521836906,0.571115234
2,248553_at,T,F,AT5G50170,AT5G50170,C2 calcium/lipid-binding and GRAM domain containing protein,0.562256444,0.635540322
2,248566_s_at,F,NA,AT5G49740,ATFRO7|FRO7,ferric reduction oxidase 7,0.551140658,0.549400095
2,248591_at,T,F,AT5G49650,XK2|XK-2,xylulose kinase-2,0.576669649,0.661723458
2,248597_at,T,F,AT5G49160,MET2|MET1|DDM2|DMT01|DMT1|METI,methyltransferase 1,0.593062752,0.632194313
2,248669_at,T,F,AT5G48730,AT5G48730,Pentatricopeptide repeat (PPR) superfamily protein,0.51981115,0.532370665
2,248694_at,T,F,AT5G48340,AT5G48340,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.532610263,0.574590978
2,248696_at,T,F,AT5G48360,AT5G48360,Actin-binding FH2 (formin homology 2) family protein,0.509010974,0.733226013
2,248713_at,T,F,AT5G48180,NSP5,nitrile specifier protein 5,0.611829548,0.683234944
2,248748_at,T,F,AT5G47840,AMK2,adenosine monophosphate kinase,0.59426981,0.543139527
2,248772_at,T,F,AT5G47800,AT5G47800,Phototropic-responsive NPH3 family protein,0.51747004,0.512226709
2,248776_at,T,F,AT5G47900,AT5G47900,Protein of unknown function (DUF1624),0.528808898,0.595201584
2,248817_at,T,F,AT5G47020,AT5G47020,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G11700.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.510840883,0.513624882
2,248853_at,T,F,AT5G46570,BSK2,BR-signaling kinase 2,0.513880191,0.57176898
2,248870_at,T,F,AT5G46710,AT5G46710,PLATZ transcription factor family protein,0.575014789,0.538789751
2,248873_at,T,F,AT5G46450,AT5G46450,Disease resistance protein (TIR-NBS-LRR class) family,0.508124481,0.549802747
2,248889_at,T,F,AT5G46230,AT5G46230,"Protein of unknown function, DUF538",0.517921242,0.522482529
2,248890_at,T,F,AT5G46270,AT5G46270,Disease resistance protein (TIR-NBS-LRR class) family,0.516655426,0.576841719
2,248896_at,T,F,AT5G46350,ATWRKY8|WRKY8,WRKY DNA-binding protein 8,0.570312018,0.613428067
2,248899_at,T,F,AT5G46390,AT5G46390,Peptidase S41 family protein,0.52633429,0.546862238
2,248903_at,T,F,AT5G46290,KAS1|KAS I,3-ketoacyl-acyl carrier protein synthase I,0.61684283,0.681821328
2,248906_at,T,F,AT5G46420,AT5G46420,16S rRNA processing protein RimM family,0.556978022,0.539463987
2,248909_at,T,F,AT5G45810,SnRK3.5|CIPK19,CBL-interacting protein kinase 19,0.542698577,0.511545476
2,248914_at,T,F,AT5G45750,RABA1c|AtRABA1c,RAB GTPase homolog A1C,0.528147321,0.739966519
2,248920_at,T,F,AT5G45930,CHLI2|CHL I2|CHLI-2,magnesium chelatase i2,0.60577384,0.504965458
2,248940_at,T,F,AT5G45400,RPA70C|ATRPA70C,Replication factor-A protein 1-related,0.53429421,0.524444934
2,248950_at,T,F,AT5G45390,CLPP4|NCLPP4,CLP protease P4,0.580313354,0.516001222
2,248961_at,T,F,AT5G45650,AT5G45650,subtilase family protein,0.581009499,0.515697093
2,248962_at,T,F,AT5G45680,ATFKBP13|FKBP13,FK506-binding protein 13,0.575831834,0.535909448
2,248975_at,T,F,AT5G45040,AT5G45040,Cytochrome c,0.585309719,0.522260476
2,248977_at,T,F,AT5G45020,AT5G45020,Glutathione S-transferase family protein,0.570507237,0.720063729
2,248985_at,T,F,AT5G45160,AT5G45160,Root hair defective 3 GTP-binding protein (RHD3),0.725753394,0.56659919
2,249028_at,T,F,AT5G44740,POLH,Y-family DNA polymerase H,0.584495867,0.53064414
2,249035_at,T,F,AT5G44190,ATGLK2|GPRI2|GLK2,GOLDEN2-like 2,0.511763495,0.570851423
2,249067_at,T,F,AT5G43960,AT5G43960,Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain,0.551458785,0.729230954
2,249073_at,T,F,AT5G44020,AT5G44020,"HAD superfamily, subfamily IIIB acid phosphatase",0.670258893,0.53350749
2,249076_at,T,F,AT5G43970,TOM9-2|ATTOM22-V|TOM22-V,translocase of outer membrane 22-V,0.526524722,0.807879017
2,249095_at,T,F,AT5G43900,XI-6|ATMYA2|XI-2|MYA2,myosin 2,0.53044336,0.547021539
2,249120_at,T,F,AT5G43750,NDH18,NAD(P)H dehydrogenase 18,0.545105714,0.550845758
2,249129_at,T,F,AT5G43080,CYCA3;1,Cyclin A3;1,0.704855661,0.550128454
2,249133_at,T,F,AT5G43130,TAF4B|TAF4,TBP-associated factor 4,0.527228718,0.740391878
2,249136_at,T,F,AT5G43180,AT5G43180,"Protein of unknown function, DUF599",0.58184049,0.577585843
2,249145_at,T,F,AT5G43280,DCI1|ATDCI1,"delta(3,5),delta(2,4)-dienoyl-CoA isomerase 1",0.755043545,0.635975364
2,249158_at,T,F,AT5G43430,ETFBETA,electron transfer flavoprotein beta,0.723667029,0.520090574
2,249230_at,T,F,AT5G42070,AT5G42070,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.571730651,0.537226428
2,249259_at,T,F,AT5G41660,AT5G41660,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G44430.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.544527641,0.52219934
2,249276_at,T,F,AT5G41880,POLA3|POLA4,DNA primases;DNA primases,0.623260953,0.571382337
2,249282_at,T,F,AT5G41760,AT5G41760,Nucleotide-sugar transporter family protein,0.754230235,0.564689907
2,249298_at,T,F,AT5G41330,AT5G41330,BTB/POZ domain with WD40/YVTN repeat-like protein,0.568056244,0.721288465
2,249307_s_at,F,NA,AT5G41360,XPB2|ATXPB2,homolog of Xeroderma pigmentosum complementation group B 2,0.611576218,0.535769762
2,249308_at,T,F,AT5G41350,AT5G41350,RING/U-box superfamily protein,0.558680858,0.536335845
2,249318_at,T,F,AT5G40870,ATUK/UPRT1|UK/UPRT1|UKL1,uridine kinase/uracil phosphoribosyltransferase 1,0.500576638,0.584206782
2,249340_at,T,F,AT5G41140,AT5G41140,Myosin heavy chain-related protein,0.712997047,0.532331196
2,249351_at,T,F,AT5G40440,MKK3|ATMKK3,mitogen-activated protein kinase kinase 3,0.578932468,0.598755464
2,249404_at,T,F,AT5G40160,EMB506|EMB139,Ankyrin repeat family protein,0.551470204,0.554764868
2,249421_at,T,F,AT5G39830,DEG8|DEGP8,Trypsin family protein with PDZ domain,0.55585133,0.568525936
2,249454_at,T,F,AT5G39520,AT5G39520,Protein of unknown function (DUF1997),0.522885138,0.711676154
2,249480_s_at,F,NA,AT5G38990,AT5G38990,Malectin/receptor-like protein kinase family protein,0.502509425,0.53280299
2,249494_at,T,F,AT5G39050,AT5G39050,HXXXD-type acyl-transferase family protein,0.666553755,0.570230265
2,249510_at,T,F,AT5G38510,AT5G38510,Rhomboid-related intramembrane serine protease family protein,0.575260313,0.548134879
2,249511_at,T,F,AT5G38500,AT5G38500,Domain of unknown function (DUF313),0.516290005,0.547474197
2,249524_at,T,F,AT5G38520,AT5G38520,alpha/beta-Hydrolases superfamily protein,0.511349137,0.592184732
2,249537_at,T,F,AT5G38830,AT5G38830,"Cysteinyl-tRNA synthetase, class Ia family protein",0.54233408,0.533010736
2,249546_at,T,F,AT5G38150,PMI15,Plant protein of unknown function (DUF827),0.5739393,0.524051399
2,249550_at,T,F,AT5G38210,AT5G38210,Protein kinase family protein,0.532749979,0.549641723
2,249551_at,T,F,AT5G38220,AT5G38220,alpha/beta-Hydrolases superfamily protein,0.642427501,0.533493976
2,249563_at,T,F,AT5G38360,AT5G38360,alpha/beta-Hydrolases superfamily protein,0.516314053,0.582167769
2,249567_at,T,F,AT5G38020,AT5G38020,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.509726437,0.57974295
2,249580_at,T,F,AT5G37740,AT5G37740,Calcium-dependent lipid-binding (CaLB domain) family protein,0.522927494,0.510464382
2,249583_at,T,F,AT5G37770,TCH2|CML24,EF hand calcium-binding protein family,0.586859712,0.70522405
2,249600_s_at,F,NA,AT5G37940,AT5G37940,Zinc-binding dehydrogenase family protein,0.501987335,0.519532043
2,249625_at,T,F,AT5G37480,AT5G37480,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.50199613,0.539363287
2,249641_at,T,F,AT5G36950,DegP10,DegP protease 10,0.689980504,0.568011942
2,249652_at,T,F,AT5G37070,AT5G37070,"Protein of unknown function, DUF538",0.644628342,0.669369541
2,249658_s_at,F,NA,AT5G36700,ATPGLP1|PGLP1,2-phosphoglycolate phosphatase 1,0.510002926,0.590285048
2,249659_s_at,F,NA,AT5G36800,AT5G36800,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G36710.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.644247805,0.529234604
2,249685_at,NA,NA,NA,NA,NA,0.614741264,0.528475927
2,249691_at,T,F,AT5G36170,HCF109|ATPRFB,high chlorophyll fluorescent 109,0.537324389,0.607212609
2,249694_at,T,F,AT5G35790,G6PD1,glucose-6-phosphate dehydrogenase 1,0.572698899,0.571632687
2,249703_at,T,F,AT5G35560,AT5G35560,DENN (AEX-3) domain-containing protein,0.619548489,0.654203527
2,249717_at,T,F,AT5G35730,AT5G35730,EXS (ERD1/XPR1/SYG1) family protein,0.625190481,0.540189505
2,249718_at,T,F,AT5G35740,AT5G35740,Carbohydrate-binding X8 domain superfamily protein,0.509534912,0.797686772
2,249735_at,T,F,AT5G24450,AT5G24450,"Transcription factor IIIC, subunit 5",0.512987667,0.676486742
2,249809_at,T,F,AT5G23910,AT5G23910,ATP binding microtubule motor family protein,0.510824415,0.581681083
2,249818_at,T,F,AT5G23860,TUB8,tubulin beta 8,0.57895073,0.769073208
2,249830_at,T,F,AT5G23300,PYRD,pyrimidine d,0.516388757,0.857223489
2,249836_at,T,F,AT5G23420,HMGB6,high-mobility group box 6,0.599872231,0.562831364
2,249846_at,T,F,AT5G23630,MIA|PDR2,phosphate deficiency response 2,0.579367094,0.566966326
2,249861_at,T,F,AT5G22875,AT5G22875,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.554702192,0.579972359
2,249876_at,T,F,AT5G23060,CaS,calcium sensing receptor,0.511471007,0.564218069
2,249882_at,T,F,AT5G22890,AT5G22890,C2H2 and C2HC zinc fingers superfamily protein,0.502538487,0.528247444
2,249899_at,T,F,AT5G22620,AT5G22620,phosphoglycerate/bisphosphoglycerate mutase family protein,0.507003056,0.582107417
2,249927_at,T,F,AT5G19220,ADG2|APL1,ADP glucose pyrophosphorylase large subunit 1,0.535963498,0.583292037
2,249944_at,T,F,AT5G22290,NAC089|anac089,NAC domain containing protein 89,0.675151757,0.714822312
2,249946_at,T,F,AT5G19170,AT5G19170,Protein of Unknown Function (DUF239),0.536627599,0.518484736
2,249952_at,T,F,AT5G18950,AT5G18950,Tetratricopeptide repeat (TPR)-like superfamily protein,0.580018704,0.527786502
2,249985_at,T,F,AT5G18500,AT5G18500,Protein kinase superfamily protein,0.636909526,0.653858701
2,249996_at,T,F,AT5G18600,AT5G18600,Thioredoxin superfamily protein,0.587344592,0.503333266
2,250006_at,T,F,AT5G18660,PCB2,NAD(P)-binding Rossmann-fold superfamily protein,0.605708699,0.510622137
2,250015_at,T,F,AT5G18070,DRT101,phosphoglucosamine mutase-related,0.540299283,0.540614818
2,250028_at,T,F,AT5G18130,AT5G18130,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G03870.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.609046002,0.700266704
2,250084_at,T,F,AT5G17240,SDG40,SET domain group 40,0.618665936,0.59395658
2,250088_at,T,F,AT5G17290,APG5|ATATG5|ATG5,autophagy protein Apg5 family,0.539577231,0.589628195
2,250102_at,T,F,AT5G16590,LRR1,Leucine-rich repeat protein kinase family protein,0.643684391,0.720977425
2,250105_at,T,F,AT5G16630,ATRAD4|RAD4,DNA repair protein Rad4 family,0.73320472,0.579265693
2,250110_at,T,F,AT5G15350,AtENODL17|ENODL17,early nodulin-like protein 17,0.540110176,0.68962719
2,250116_at,T,F,AT5G16430,AT5G16430,Cysteine/Histidine-rich C1 domain family protein,0.561164374,0.501723804
2,250128_at,T,F,AT5G16540,ZFN3,zinc finger nuclease 3,0.532667586,0.551345559
2,250130_at,T,F,AT5G16510,AT5G16510,"Alpha-1,4-glucan-protein synthase family protein",0.557880786,0.549148714
2,250133_at,T,F,AT5G16400,TRXF2|ATF2,thioredoxin F2,0.519503198,0.603953947
2,250138_at,T,F,AT5G14610,AT5G14610,DEAD box RNA helicase family protein,0.718398287,0.60148238
2,250146_at,T,F,AT5G14660,ATDEF2|DEF2|PDF1B,peptide deformylase 1B,0.581678065,0.515710171
2,250147_at,T,F,AT5G14600,AT5G14600,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.585852863,0.680375582
2,250170_at,T,F,AT5G14260,AT5G14260,Rubisco methyltransferase family protein,0.567114873,0.548646061
2,250190_at,T,F,AT5G14320,AT5G14320,Ribosomal protein S13/S18 family,0.525095545,0.598928362
2,250211_at,T,F,AT5G13880,AT5G13880,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G47920.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.792638664,0.518341333
2,250243_at,T,F,AT5G13630,ABAR|CHLH|GUN5|CCH|CCH1,"magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)",0.506857126,0.571593351
2,250291_at,T,F,AT5G13280,AK|AK1|AK-LYS1,aspartate kinase 1,0.541531927,0.598930888
2,250294_at,T,F,AT5G13380,AT5G13380,Auxin-responsive GH3 family protein,0.575309297,0.507714883
2,250320_at,T,F,AT5G12840,EMB2220|ATHAP2A|NF-YA1|HAP2A,"nuclear factor Y, subunit A1",0.665636128,0.642361655
2,250333_at,T,F,AT5G11690,ATTIM17-3|TIM17-3,translocase inner membrane subunit 17-3,0.598272612,0.705677816
2,250370_at,T,F,AT5G11430,AT5G11430,SPOC domain / Transcription elongation factor S-II protein,0.512295221,0.658266499
2,250403_at,T,F,AT5G10920,AT5G10920,L-Aspartase-like family protein,0.579331871,0.593155257
2,250408_at,T,F,AT5G10930,CIPK5|SnRK3.24,CBL-interacting protein kinase 5,0.531929049,0.553800343
2,250434_at,T,F,AT5G10390,AT5G10390,Histone superfamily protein,0.748256165,0.573993147
2,250448_at,T,F,AT5G10820,AT5G10820,Major facilitator superfamily protein,0.503585979,0.604542079
2,250461_at,T,F,AT5G10010,AT5G10010,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleolus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G64910.1); Has 33260 Blast hits to 16857 proteins in 1270 species: Archae - 88; Bacteria - 3040; Metazoa - 11915; Fungi - 3137; Plants - 1371; Viruses - 424; Other Eukaryotes - 13285 (source: NCBI BLink).,0.613619019,0.787656406
2,250465_at,T,F,AT5G10070,AT5G10070,RNase L inhibitor protein-related,0.5020444,0.654454093
2,250470_at,T,F,AT5G10160,AT5G10160,Thioesterase superfamily protein,0.632829045,0.5473034
2,250516_at,T,F,AT5G09620,AT5G09620,Octicosapeptide/Phox/Bem1p family protein,0.598814602,0.685292957
2,250526_at,T,F,AT5G08570,AT5G08570,Pyruvate kinase family protein,0.598553449,0.508714832
2,250528_at,T,F,AT5G08600,AT5G08600,U3 ribonucleoprotein (Utp) family protein,0.804731126,0.518971677
2,250560_at,T,F,AT5G08020,RPA70B|ATRPA70B,RPA70-kDa subunit B,0.626784794,0.700557496
2,250563_at,T,F,AT5G08050,AT5G08050,Protein of unknown function (DUF1118),0.527043095,0.574882689
2,250613_at,T,F,AT5G07240,IQD24,IQ-domain 24,0.588712895,0.513523726
2,250644_at,T,F,AT5G06750,AT5G06750,Protein phosphatase 2C family protein,0.51023007,0.610796263
2,250655_at,T,F,AT5G06960,OBF5|TGA5,OCS-element binding factor 5,0.614732243,0.510927966
2,250681_at,NA,NA,NA,NA,NA,0.58082954,0.65167923
2,250694_at,T,F,AT5G06710,HAT14,homeobox from Arabidopsis thaliana,0.567467592,0.510002953
2,250710_at,T,F,AT5G06100,ATMYB33|MYB33,myb domain protein 33,0.559036311,0.628688701
2,250733_at,T,F,AT5G06290,2-Cys Prx B|2CPB,2-cysteine peroxiredoxin B,0.629013921,0.503974075
2,250739_at,T,F,AT5G05740,ATEGY2|EGY2,ethylene-dependent gravitropism-deficient and yellow-green-like 2,0.552820578,0.528752034
2,250750_at,T,F,AT5G05870,UGT76C1,UDP-glucosyl transferase 76C1,0.565066423,0.665652639
2,250762_at,T,F,AT5G05990,AT5G05990,Mitochondrial glycoprotein family protein,0.656353256,0.623571231
2,250764_at,T,F,AT5G05960,AT5G05960,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.647206089,0.504749853
2,250774_at,T,F,AT5G05450,AT5G05450,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.510483134,0.774069726
2,250820_at,T,F,AT5G05160,AT5G05160,Leucine-rich repeat protein kinase family protein,0.529955648,0.567225875
2,250831_at,T,F,AT5G04920,AT5G04920,EAP30/Vps36 family protein,0.542666067,0.746762822
2,250843_at,T,F,AT5G04430,BTR1|BTR1L|BTR1S,binding to TOMV RNA 1L (long form),0.609880777,0.763657778
2,250846_at,T,F,AT5G04590,SIR,sulfite reductase,0.713821717,0.516805276
2,250885_at,T,F,AT5G03910,ATH12|ATATH12,ABC2 homolog 12,0.505411485,0.618424223
2,250929_at,T,F,AT5G03290,IDH-V,isocitrate dehydrogenase V,0.550731523,0.525240724
2,250938_at,T,F,AT5G03180,AT5G03180,RING/U-box superfamily protein,0.598715708,0.592007915
2,250955_at,T,F,AT5G03190,CPUORF47,conserved peptide upstream open reading frame 47,0.585473692,0.73230274
2,250991_at,T,F,AT5G02380,MT2B,metallothionein 2B,0.552333061,0.626597862
2,250996_at,T,F,AT5G02530,AT5G02530,RNA-binding (RRM/RBD/RNP motifs) family protein,0.610380209,0.656338651
2,250998_at,T,F,AT5G02620,ATANK1|ANK1,ankyrin-like1,0.509758666,0.780509717
2,251008_at,T,F,AT5G02710,AT5G02710,unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0153 (InterPro:IPR005358); Has 240 Blast hits to 240 proteins in 73 species: Archae - 10; Bacteria - 110; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 95 (source: NCBI BLink).,0.561352309,0.546345011
2,251011_at,T,F,AT5G02560,HTA12,histone H2A 12,0.56391208,0.621875763
2,251036_at,T,F,AT5G02160,AT5G02160,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 121 Blast hits to 121 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 121; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.625171977,0.527343086
2,251050_at,T,F,AT5G02440,AT5G02440,unknown protein; Has 71 Blast hits to 71 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 71; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.522498139,0.623985844
2,251066_at,T,F,AT5G01880,AT5G01880,RING/U-box superfamily protein,0.538569472,0.857768715
2,251068_at,T,F,AT5G01920,STN8,Chloroplast thylakoid protein kinase state transition 8,0.518291793,0.600092533
2,251084_at,T,F,AT5G01520,AT5G01520,RING/U-box superfamily protein,0.554213072,0.76614449
2,251092_at,T,F,AT5G01470,AT5G01470,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.556065211,0.629680802
2,251100_at,T,F,AT5G01670,AT5G01670,NAD(P)-linked oxidoreductase superfamily protein,0.563479435,0.694501201
2,251120_at,T,F,AT3G63490,AT3G63490,Ribosomal protein L1p/L10e family,0.508519185,0.599796383
2,251143_at,T,F,AT5G01220,SQD2,sulfoquinovosyldiacylglycerol 2,0.506014236,0.590770307
2,251153_at,T,F,AT3G63000,NPL41,NPL4-like protein 1,0.602115771,0.709293852
2,251157_at,T,F,AT3G63140,CSP41A,chloroplast stem-loop binding protein of  41 kDa,0.500877867,0.60294975
