nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,253071_at,T,F,AT4G37880,AT4G37880,LisH/CRA/RING-U-box domains-containing protein,0.651746988,0.739506259
2,253076_at,T,F,AT4G36160,ANAC076|VND2|NAC076,NAC domain containing protein 76,0.61243343,0.594663623
2,253117_at,T,F,AT4G35905,AT4G35905,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF343 (InterPro:IPR005651); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.5573388,0.561832889
2,253138_at,T,F,AT4G35490,MRPL11,mitochondrial ribosomal protein L11,0.67864438,0.665412471
2,253180_at,T,F,AT4G35210,AT4G35210,Arabidopsis protein of unknown function (DUF241),0.509585821,0.569918311
2,253210_at,T,F,AT4G34840,ATMTN2|MTN2|MTAN2|ATMTAN2,Phosphorylase superfamily protein,0.671468177,0.66530522
2,253229_at,T,F,AT4G34660,AT4G34660,SH3 domain-containing protein,0.706799845,0.551000776
2,253230_at,T,F,AT4G34700,AT4G34700,LYR family of Fe/S cluster biogenesis protein,0.644519306,0.632052319
2,253234_at,T,F,AT4G34265,AT4G34265,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G15000.3); Has 76 Blast hits to 76 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 76; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.722508236,0.565068494
2,253438_at,T,F,AT4G32520,AtSHMT3|SHM3,serine hydroxymethyltransferase 3,0.789472292,0.522740934
2,253463_at,T,F,AT4G32105,AT4G32105,"Beta-1,3-N-Acetylglucosaminyltransferase family protein",0.54797451,0.566247745
2,253513_at,T,F,AT4G31760,AT4G31760,Peroxidase superfamily protein,0.722662522,0.577745284
2,253516_at,T,F,AT4G31360,AT4G31360,selenium binding,0.521438945,0.756608034
2,253531_at,T,F,AT4G31540,EXO70G1|ATEXO70G1,exocyst subunit exo70 family protein G1,0.70152485,0.566679112
2,253551_at,T,F,AT4G30996,AT4G30996,Protein of unknown function (DUF1068),0.752139669,0.638964161
2,253588_at,T,F,AT4G30790,AT4G30790,"INVOLVED IN: autophagy; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Autophagy-related protein 17 (InterPro:IPR007240), Autophagy-related protein 11 (InterPro:IPR019460); Has 8793 Blast hits to 6268 proteins in 570 species: Archae - 89; Bacteria - 657; Metazoa - 4844; Fungi - 808; Plants - 441; Viruses - 15; Other Eukaryotes - 1939 (source: NCBI BLink).",0.726159279,0.503659011
2,253607_at,T,F,AT4G30330,AT4G30330,Small nuclear ribonucleoprotein family protein,0.610018205,0.769683365
2,253644_at,T,F,AT4G29870,AT4G29870,Oligosaccharyltransferase complex/magnesium transporter family protein,0.64838179,0.506173909
2,253703_at,T,F,AT4G29910,ORC5|ATORC5,origin recognition complex protein 5,0.815584892,0.520942962
2,253727_at,T,F,AT4G29350,PFN2|PRO2|PRF2,profilin 2,0.659554973,0.55390736
2,253802_at,T,F,AT4G28180,AT4G28180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 8 growth stages; Has 1508 Blast hits to 1315 proteins in 223 species: Archae - 4; Bacteria - 127; Metazoa - 687; Fungi - 310; Plants - 142; Viruses - 28; Other Eukaryotes - 210 (source: NCBI BLink).,0.635410912,0.583237258
2,253813_at,T,F,AT4G28150,AT4G28150,Protein of unknown function (DUF789),0.535708482,0.589358656
2,253859_at,T,F,AT4G27657,AT4G27657,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 9 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G54145.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.649195567,0.54549628
2,253887_at,T,F,AT4G27730,ATOPT6|OPT6,oligopeptide transporter 1,0.53005659,0.622993931
2,253899_at,T,F,AT4G27080,PDIL5-4|ATPDI7|PDI7|ATPDIL5-4,PDI-like 5-4,0.608972151,0.724160086
2,253952_at,T,F,AT4G26840,SUMO1|ATSUMO1|SUMO 1|SUM1,small ubiquitin-like modifier 1,0.656681135,0.673407173
2,253980_at,T,F,AT4G26620,AT4G26620,Sucrase/ferredoxin-like family protein,0.54464699,0.644996748
2,253990_at,T,F,AT4G26160,ACHT1,atypical CYS  HIS rich thioredoxin 1,0.585401072,0.673415188
2,253991_at,T,F,AT4G26000,PEP,RNA-binding KH domain-containing protein,0.604840737,0.569157538
2,254004_at,T,F,AT4G26300,emb1027,"Arginyl-tRNA synthetase, class Ic",0.555624835,0.60958589
2,254030_at,T,F,AT4G25890,AT4G25890,60S acidic ribosomal protein family,0.570099813,0.76024592
2,254049_at,T,F,AT4G25740,AT4G25740,RNA binding Plectin/S10 domain-containing protein,0.529766928,0.686656134
2,254083_at,T,F,AT4G24920,AT4G24920,secE/sec61-gamma protein transport protein,0.555527783,0.512124563
2,254088_at,T,F,AT4G24880,AT4G24880,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.714408972,0.674528381
2,254110_at,T,F,AT4G25260,AT4G25260,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.601071217,0.566552853
2,254134_at,T,F,AT4G24830,AT4G24830,arginosuccinate synthase family,0.593249316,0.78947047
2,254163_s_at,F,NA,AT4G24350,AT4G24350,Phosphorylase superfamily protein,0.524690204,0.566443119
2,254253_at,T,F,AT4G23320,CRK24,cysteine-rich RLK (RECEPTOR-like protein kinase) 24,0.614723909,0.578500087
2,254358_at,T,F,AT4G22310,AT4G22310,Uncharacterised protein family (UPF0041),0.686206786,0.542797847
2,254360_at,T,F,AT4G22340,CDS2,cytidinediphosphate diacylglycerol synthase 2,0.512302198,0.531709025
2,254463_at,T,F,AT4G20280,TAF11,TBP-associated factor 11,0.581651404,0.591569092
2,254483_at,T,F,AT4G20740,AT4G20740,Pentatricopeptide repeat (PPR-like) superfamily protein,0.656464981,0.545162499
2,254547_at,T,F,AT4G19860,AT4G19860,alpha/beta-Hydrolases superfamily protein,0.582260514,0.547916615
2,254668_at,T,F,AT4G18350,ATNCED2|NCED2,nine-cis-epoxycarotenoid dioxygenase 2,0.532367358,0.544515256
2,254705_at,T,F,AT4G17870,RCAR11|PYR1,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.74918252,0.617705583
2,254789_at,T,F,AT4G12880,ENODL19|AtENODL19,early nodulin-like protein 19,0.549943788,0.505552423
2,254798_at,T,F,AT4G13050,AT4G13050,Acyl-ACP thioesterase,0.846202333,0.529029292
2,254800_at,T,F,AT4G13070,AT4G13070,RNA-binding CRS1 / YhbY (CRM) domain protein,0.694442871,0.637824451
2,254846_at,T,T,AT4G11830,PLDGAMMA2,phospholipase D gamma 2,0.683907107,0.550117423
2,254924_at,T,F,AT4G11330,ATMPK5|MPK5,MAP kinase 5,0.596811463,0.605169666
2,254948_at,T,F,AT4G11000,AT4G11000,Ankyrin repeat family protein,0.7366805,0.503271094
2,255024_at,T,F,AT4G09860,AT4G09860,unknown protein; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.778596981,0.505981776
2,255052_at,T,F,AT4G09720,RABG3A|ATRABG3A,RAB GTPase homolog G3A,0.686715871,0.518100945
2,255295_at,T,F,AT4G04760,AT4G04760,Major facilitator superfamily protein,0.554489401,0.576064903
2,255420_at,T,F,AT4G03240,FH|ATFH,frataxin homolog,0.521773399,0.735554001
2,255434_at,T,F,AT4G03180,AT4G03180,CONTAINS InterPro DOMAIN/s: rRNA processing (InterPro:IPR013730); Has 898 Blast hits to 687 proteins in 142 species: Archae - 2; Bacteria - 28; Metazoa - 200; Fungi - 99; Plants - 63; Viruses - 0; Other Eukaryotes - 506 (source: NCBI BLink).,0.551214335,0.560965812
2,255570_at,T,F,AT4G01100,ADNT1,adenine nucleotide transporter 1,0.532113989,0.508768547
2,255586_at,T,F,AT4G01560,MEE49,Ribosomal RNA processing Brix domain protein,0.544223176,0.503091325
2,255638_at,T,F,AT4G00740,AT4G00740,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.814089573,0.536629179
2,255657_at,T,F,AT4G00810,AT4G00810,60S acidic ribosomal protein family,0.502211134,0.690278445
2,255675_at,T,F,AT4G00480,myc1|ATMYC1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.704903437,0.658240789
2,255752_at,T,F,AT1G32050,AT1G32050,SCAMP family protein,0.571677639,0.569768125
2,255778_at,T,F,AT1G18640,PSP,3-phosphoserine phosphatase,0.537846597,0.632751093
2,255780_at,T,F,AT1G18580,GAUT11,galacturonosyltransferase 11,0.703769031,0.648707123
2,255801_at,T,F,AT4G10130,AT4G10130,DNAJ heat shock N-terminal domain-containing protein,0.533686521,0.643923335
2,255902_at,T,F,AT1G17880,ATBTF3|BTF3,basic transcription factor 3,0.534696717,0.659413965
2,255941_at,T,F,AT1G20350,ATTIM17-1|TIM17-1,translocase inner membrane subunit 17-1,0.55142235,0.524529457
2,255946_at,T,F,AT1G22020,SHM6,serine hydroxymethyltransferase 6,0.535445269,0.568506439
2,255968_at,T,F,AT1G22270,AT1G22270,Trm112p-like protein,0.530092772,0.72918575
2,255978_at,T,F,AT1G34010,AT1G34010,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G22790.2); Has 74 Blast hits to 74 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 74; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.552218838,0.74728341
2,255992_at,T,F,AT1G29790,AT1G29790,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.63679891,0.653034785
2,256025_at,T,F,AT1G58370,RXF12|ATXYN1,glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein,0.585154943,0.584890204
2,256052_at,T,F,AT1G06960,AT1G06960,RNA-binding (RRM/RBD/RNP motifs) family protein,0.803239002,0.54680243
2,256068_at,T,F,AT1G13690,ATE1,ATPase E1,0.75911628,0.578030321
2,256185_at,T,F,AT1G51700,DOF1|ADOF1,DOF zinc finger protein 1,0.713153334,0.530314553
2,256224_at,T,F,AT1G56330,ATSARA1B|SAR1B|SAR1|ATSAR1B|ATSAR1,secretion-associated RAS 1B,0.576293536,0.722962375
2,256234_at,T,F,AT3G12370,AT3G12370,Ribosomal protein L10 family protein,0.651457794,0.757188194
2,256343_at,T,F,AT1G72090,AT1G72090,Methylthiotransferase,0.625614313,0.675368792
2,256394_at,T,F,AT3G06290,AT3G06290,SAC3/GANP/Nin1/mts3/eIF-3 p25 family,0.502139884,0.523169479
2,256422_at,T,F,AT1G33520,MOS2,D111/G-patch domain-containing protein,0.592940766,0.567462972
2,256464_at,T,F,AT1G32560,AT1G32560,"Late embryogenesis abundant protein, group 1 protein",0.687718135,0.528381656
2,256505_at,T,F,AT1G75200,AT1G75200,flavodoxin family protein / radical SAM domain-containing protein,0.530240481,0.553079031
2,256575_at,T,F,AT3G14790,RHM3|ATRHM3,rhamnose biosynthesis 3,0.575397619,0.702002643
2,256661_at,T,F,AT3G11964,AT3G11964,RNA binding;RNA binding,0.542283509,0.517190976
2,256795_at,T,F,AT3G22110,PAC1,20S proteasome alpha subunit C1,0.862983015,0.545439942
2,256882_at,F,NA,AT3G26430,AT3G26430,GDSL-like Lipase/Acylhydrolase superfamily protein,0.580477272,0.561998514
2,256908_at,T,F,AT3G24040,AT3G24040,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.768747653,0.518033311
2,256939_at,T,F,AT3G22630,PBD1|PRCGB,20S proteasome beta subunit D1,0.599523221,0.687924399
2,256978_at,T,F,AT3G21110,PURC|ATPURC|PUR7,purin 7,0.743846517,0.563851654
2,256988_s_at,F,NA,AT3G28710,AT3G28710,"ATPase, V0/A0 complex, subunit C/D",0.513569176,0.541996282
2,256995_at,T,F,AT3G25840,AT3G25840,Protein kinase superfamily protein,0.719518105,0.637153573
2,257021_at,T,F,AT3G19710,BCAT4,branched-chain aminotransferase4,0.660840569,0.538521551
2,257084_at,T,F,AT3G20620,AT3G20620,F-box family protein-related,0.735339462,0.672642458
2,257218_at,T,F,AT3G15000,AT3G15000,cobalt ion binding,0.52932349,0.65515683
2,257421_at,T,F,AT1G12030,AT1G12030,Protein of unknown function (DUF506),0.614930271,0.543726561
2,257484_at,T,F,AT1G01650,ATSPPL4|SPPL4,SIGNAL PEPTIDE PEPTIDASE-LIKE 4,0.626810588,0.598692996
2,257487_at,T,F,AT1G71850,AT1G71850,Ubiquitin carboxyl-terminal hydrolase family protein,0.526557792,0.553551706
2,257608_at,T,F,AT3G13860,HSP60-3A,heat shock protein 60-3A,0.512348034,0.543280454
2,257674_at,T,F,AT3G20390,AT3G20390,endoribonuclease L-PSP family protein,0.780035228,0.557798153
2,257691_at,T,F,AT3G12660,FLA14,FASCICLIN-like arabinogalactan protein 14 precursor,0.523657631,0.557264476
2,257725_at,T,F,AT3G18524,MSH2|ATMSH2,MUTS homolog 2,0.592988709,0.528768531
2,257733_at,T,F,AT3G18350,AT3G18350,Plant protein of unknown function (DUF639),0.62434981,0.744668674
2,257737_at,T,F,AT3G27440,UKL5,uridine kinase-like 5,0.607570732,0.532785106
2,257802_at,T,F,AT3G18770,AT3G18770,Autophagy-related protein 13,0.554372527,0.520884757
2,257806_at,T,F,AT3G18670,AT3G18670,Ankyrin repeat family protein,0.53284171,0.50717469
2,257926_at,T,F,AT3G23280,XBAT35,XB3 ortholog 5 in Arabidopsis thaliana,0.677731612,0.57734529
2,258032_at,T,F,AT3G21170,AT3G21170,F-box and associated interaction domains-containing protein,0.501715152,0.500433438
2,258086_at,T,F,AT3G25860,LTA2|PLE2,2-oxoacid dehydrogenases acyltransferase family protein,0.81376055,0.533924758
2,258117_at,T,F,AT3G14700,AT3G14700,SART-1 family,0.549743171,0.635109869
2,258118_at,T,F,AT3G14710,AT3G14710,RNI-like superfamily protein,0.541114554,0.65984899
2,258120_at,T,F,AT3G14730,AT3G14730,Pentatricopeptide repeat (PPR) superfamily protein,0.608699364,0.533280131
2,258159_at,T,F,AT3G17840,RLK902,receptor-like kinase 902,0.638910978,0.602524933
2,258172_at,T,F,AT3G21620,AT3G21620,ERD (early-responsive to dehydration stress) family protein,0.842312708,0.50192047
2,258202_at,T,F,AT3G13940,AT3G13940,DNA binding;DNA-directed RNA polymerases,0.543927655,0.5084416
2,258243_at,T,F,AT3G27740,CARA,carbamoyl phosphate synthetase A,0.541172817,0.677120446
2,258324_at,T,F,AT3G22780,ATTSO1|TSO1,Tesmin/TSO1-like CXC domain-containing protein,0.690206299,0.539521087
2,258365_s_at,F,NA,AT3G14390,AT3G14390,Pyridoxal-dependent decarboxylase family protein,0.696458917,0.606870826
2,258368_at,T,F,AT3G14240,AT3G14240,Subtilase family protein,0.841401559,0.514184663
2,258381_at,T,F,AT3G16630,ATKINESIN-13A|KINESIN-13A,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.654629342,0.577453492
2,258412_at,T,F,AT3G17210,ATHS1|HS1,heat stable protein 1,0.795663283,0.61413268
2,258451_at,T,F,AT3G22360,AOX1B,alternative oxidase 1B,0.640534606,0.526725068
2,258452_at,T,F,AT3G22370,ATAOX1A|AOX1A,alternative oxidase 1A,0.891993887,0.515360766
2,258498_at,T,F,AT3G02480,AT3G02480,Late embryogenesis abundant protein (LEA) family protein,0.562643056,0.541183914
2,258521_at,T,F,AT3G06680,AT3G06680,Ribosomal L29e protein family,0.638974668,0.658878033
2,258568_at,T,F,AT3G04470,AT3G04470,Ankyrin repeat family protein,0.735515537,0.698224069
2,258681_at,T,F,AT3G08610,AT3G08610,unknown protein; Has 40 Blast hits to 40 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.561591049,0.521320869
2,258717_at,T,F,AT3G09740,SYP71|ATSYP71,syntaxin of plants 71,0.566203102,0.62011153
2,258749_at,T,F,AT3G05760,AT3G05760,C2H2 and C2HC zinc fingers superfamily protein,0.562972869,0.59909955
2,258821_at,T,F,AT3G07230,AT3G07230,wound-responsive protein-related,0.716068573,0.534716675
2,258851_at,T,F,AT3G03190,GSTF11|ATGSTF6|ATGSTF11,glutathione S-transferase F11,0.718252938,0.515274332
2,258877_at,T,F,AT3G03220,EXPA13|ATHEXP ALPHA 1.22|EXP13|ATEXPA13|ATEXP,expansin A13,0.563761356,0.601729182
2,258881_at,T,F,AT3G06310,AT3G06310,Cox19-like CHCH family protein,0.650582441,0.582907278
2,258955_s_at,F,NA,AT3G01450,AT3G01450,ARM repeat superfamily protein,0.529302482,0.508220304
2,258966_at,T,F,AT3G10690,GYRA,DNA GYRASE A,0.729298975,0.529484143
2,259192_at,T,F,AT3G01740,AT3G01740,Mitochondrial ribosomal protein L37,0.630003774,0.565722163
2,259227_at,T,F,AT3G07750,AT3G07750,3'-5'-exoribonuclease family protein,0.525773387,0.506894384
2,259242_at,T,F,AT3G33520,SUF3|ARP6|ESD1|ATARP6,actin-related protein 6,0.74354869,0.582673053
2,259254_at,T,F,AT3G07630,ADT2,arogenate dehydratase 2,0.521001112,0.546959747
2,259279_at,T,F,AT3G01120,ATCYS1|CGS|CGS1|MTO1,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein,0.832463347,0.535458148
2,259305_at,T,F,AT3G05070,AT3G05070,"CONTAINS InterPro DOMAIN/s: mRNA splicing factor, Cwf18 (InterPro:IPR013169); Has 292 Blast hits to 292 proteins in 153 species: Archae - 0; Bacteria - 0; Metazoa - 118; Fungi - 83; Plants - 38; Viruses - 11; Other Eukaryotes - 42 (source: NCBI BLink).",0.545904451,0.543399089
2,259323_at,T,F,AT3G05280,AT3G05280,Integral membrane Yip1 family protein,0.577965344,0.522688978
2,259343_s_at,F,NA,AT3G03780,MS2|ATMS2,methionine synthase 2,0.591377759,0.673049719
2,259360_at,T,F,AT1G13310,AT1G13310,Endosomal targeting BRO1-like domain-containing protein,0.751505528,0.512923157
2,259362_s_at,F,NA,AT1G13350,AT1G13350,Protein kinase superfamily protein,0.531325262,0.65547402
2,259392_at,T,F,AT1G06380,AT1G06380,Ribosomal protein L1p/L10e family,0.562361523,0.763768079
2,259470_at,T,F,AT1G19110,AT1G19110,inter-alpha-trypsin inhibitor heavy chain-related,0.651820203,0.510718678
2,259477_at,T,F,AT1G19120,AT1G19120,Small nuclear ribonucleoprotein family protein,0.54135966,0.646413619
2,259517_at,T,F,AT1G20630,CAT1,catalase 1,0.52528407,0.663460032
2,259683_at,T,F,AT1G63050,AT1G63050,MBOAT (membrane bound O-acyl transferase) family protein,0.80072677,0.547908081
2,259771_at,T,F,AT1G29470,AT1G29470,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.738031606,0.554161322
2,259858_at,T,F,AT1G68400,AT1G68400,leucine-rich repeat transmembrane protein kinase family protein,0.578055347,0.51283636
2,259864_at,T,F,AT1G72800,AT1G72800,RNA-binding (RRM/RBD/RNP motifs) family protein,0.727736884,0.551831661
2,259887_at,T,F,AT1G76360,AT1G76360,Protein kinase superfamily protein,0.532702198,0.630987408
2,259942_at,T,F,AT1G71260,WHY2|ATWHY2,WHIRLY 2,0.632754173,0.651690653
2,259954_at,T,F,AT1G75130,CYP721A1,"cytochrome P450, family 721, subfamily A, polypeptide 1",0.551113037,0.578303061
2,259993_at,T,F,AT1G67960,AT1G67960,"CONTAINS InterPro DOMAIN/s: Membrane protein,Tapt1/CMV receptor (InterPro:IPR008010); Has 447 Blast hits to 428 proteins in 176 species: Archae - 0; Bacteria - 0; Metazoa - 190; Fungi - 133; Plants - 49; Viruses - 0; Other Eukaryotes - 75 (source: NCBI BLink).",0.607190263,0.584251376
2,259994_at,T,F,AT1G68130,AtIDD14|IDD14,indeterminate(ID)-domain 14,0.758931314,0.581808788
2,260020_at,T,F,AT1G29990,PFD6,prefoldin 6,0.546677766,0.64218141
2,260029_at,T,F,AT1G30000,MNS3,alpha-mannosidase 3,0.536761906,0.509003774
2,260100_at,T,F,AT1G73177,BNS,bonsai,0.875900331,0.533206216
2,260194_at,T,F,AT1G67530,AT1G67530,ARM repeat superfamily protein,0.642449843,0.507797227
2,260203_at,T,F,AT1G52890,NAC019|ANAC019,NAC domain containing protein 19,0.673773669,0.64176038
2,260250_at,T,F,AT1G74260,PUR4,purine biosynthesis 4,0.782722544,0.539512991
2,260311_at,T,F,AT1G70570,AT1G70570,"anthranilate phosphoribosyltransferase, putative",0.540017584,0.582327085
2,260332_at,T,F,AT1G70470,AT1G70470,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G23530.1); Has 64 Blast hits to 64 proteins in 22 species: Archae - 0; Bacteria - 2; Metazoa - 7; Fungi - 10; Plants - 43; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.53266099,0.591313418
2,260368_at,T,F,AT1G69700,ATHVA22C|HVA22C,HVA22 homologue C,0.683830674,0.549513345
2,260373_at,T,F,AT1G73970,AT1G73970,unknown protein; Has 34 Blast hits to 33 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 32; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.524313696,0.655149311
2,260385_at,T,F,AT1G74090,ATST5B|SOT18|ATSOT18,desulfo-glucosinolate sulfotransferase 18,0.767996125,0.513383797
2,260395_at,T,F,AT1G69780,ATHB13,Homeobox-leucine zipper protein family,0.577555605,0.718786872
2,260478_at,T,F,AT1G11040,AT1G11040,HSP40/DnaJ peptide-binding protein,0.508175193,0.519249341
2,260524_at,T,F,AT2G47230,ATDUF6|DUF6,DOMAIN OF UNKNOWN FUNCTION 724 6,0.640110611,0.604412156
2,260525_at,T,F,AT2G47250,AT2G47250,RNA helicase family protein,0.537786258,0.696187544
2,260548_at,T,F,AT2G43360,BIO2|BIOB,Radical SAM superfamily protein,0.75920262,0.566926684
2,260606_at,T,F,AT2G43770,AT2G43770,Transducin/WD40 repeat-like superfamily protein,0.534259078,0.599373571
2,260615_at,T,F,AT1G53240,mMDH1,Lactate/malate dehydrogenase family protein,0.734706999,0.659353315
2,260725_at,T,F,AT1G48170,AT1G48170,unknown protein; Has 78 Blast hits to 78 proteins in 34 species: Archae - 0; Bacteria - 0; Metazoa - 30; Fungi - 0; Plants - 48; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.503594397,0.563358553
2,260739_at,T,F,AT1G15000,scpl50,serine carboxypeptidase-like 50,0.659397794,0.575998577
2,260767_s_at,F,NA,AT3G18410,AT3G18410,Complex I subunit NDUFS6,0.618118851,0.610024683
2,260812_at,T,F,AT1G43650,AT1G43650,nodulin MtN21 /EamA-like transporter family protein,0.769515268,0.505816241
2,260814_at,T,F,AT1G43710,emb1075,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein,0.66984411,0.606537123
2,260857_at,T,F,AT1G21880,LYM1,lysm domain GPI-anchored protein 1 precursor,0.66628663,0.618199312
2,260858_at,T,F,AT1G43770,AT1G43770,RING/FYVE/PHD zinc finger superfamily protein,0.552175158,0.607544489
2,260914_at,T,F,AT1G02640,BXL2|ATBXL2,beta-xylosidase 2,0.531373372,0.639030426
2,260946_at,T,F,AT1G06010,AT1G06010,unknown protein; Has 25 Blast hits to 25 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.639761287,0.547731085
2,260965_s_at,F,NA,AT1G45090,AT1G45090,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G28480.1); similar to Ulp1 protease family protein [Arabidopsis thaliana] (TAIR:AT3G42580.1); similar to Ulp1 protease family protein [Arabidopsis thaliana] (TAIR:AT2G12100.1); similar to Ulp1 protease family protein [Brassica oleracea] (GB:ABD64941.1); contains InterPro domain Peptidase C48, SUMO/Sentrin/Ubl1; (InterPro:IPR003653); contains InterPro domain Collagen triple helix repeat; (InterPro:IPR008160)",0.598041472,0.596578606
2,261074_at,T,F,AT1G07290,GONST2,golgi nucleotide sugar transporter 2,0.50727408,0.539004508
2,261077_at,T,F,AT1G07430,HAI2,highly ABA-induced PP2C gene 2,0.690130704,0.603972787
2,261129_at,T,F,AT1G04820,TUA4|TOR2,tubulin alpha-4 chain,0.558293329,0.779321959
2,261154_at,T,F,AT1G04970,AT1G04970,lipid-binding serum glycoprotein family protein,0.536688955,0.578262672
2,261194_at,T,F,AT1G12775,AT1G12775,Pentatricopeptide repeat (PPR) superfamily protein,0.666119673,0.514550946
2,261210_at,T,F,AT1G12840,DET3|ATVHA-C,vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3),0.595863205,0.536135153
2,261300_at,T,F,AT1G48560,AT1G48560,unknown protein; Has 75 Blast hits to 71 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 4; Fungi - 0; Plants - 69; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.55840031,0.521094311
2,261337_at,T,F,AT1G44810,AT1G44810,DNA-binding storekeeper protein-related transcriptional regulator,0.584091362,0.609619649
2,261364_at,T,F,AT1G53140,DRP5A,Dynamin related protein 5A,0.69385021,0.524979957
2,261403_at,T,F,AT1G79590,SYP52|ATSYP52,syntaxin of plants 52,0.630895891,0.520023381
2,261435_at,T,F,AT1G07615,AT1G07615,GTP-binding protein Obg/CgtA,0.564084414,0.502246608
2,261492_at,T,F,AT1G14290,SBH2,sphingoid base hydroxylase 2,0.592454567,0.527402042
2,261498_at,T,F,AT1G28440,HSL1,HAESA-like 1,0.60734791,0.617485815
2,261579_at,T,F,AT1G01050,AtPPa1|PPa1,pyrophosphorylase 1,0.722935585,0.550940278
2,261639_at,T,F,AT1G50010,TUA2,tubulin alpha-2 chain,0.600245746,0.670991874
2,261733_at,T,F,AT1G47830,AT1G47830,SNARE-like superfamily protein,0.555023782,0.625491103
2,261761_at,T,F,AT1G15660,CENP-C,centromere protein C,0.653784723,0.564069137
2,261828_at,T,F,AT1G11360,AT1G11360,Adenine nucleotide alpha hydrolases-like superfamily protein,0.500575327,0.638212497
2,261875_at,T,F,AT1G50610,AT1G50610,Leucine-rich repeat protein kinase family protein,0.508644586,0.605942948
2,261940_at,T,F,AT1G22520,AT1G22520,Domain of unknown function (DUF543),0.827573798,0.512034018
2,262024_at,T,F,AT1G35620,ATPDIL5-2|PDI8|PDIL5-2|ATPDI8,PDI-like 5-2,0.797316738,0.554391418
2,262036_at,T,F,AT1G35530,AT1G35530,DEAD/DEAH box RNA helicase family protein,0.689767953,0.520353142
2,262060_at,T,F,AT1G80170,AT1G80170,Pectin lyase-like superfamily protein,0.706082628,0.612392205
