nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average
3,250167_at,T,F,AT5G15310,MYB16|ATMIXTA|ATMYB16,myb domain protein 16,0.155010891,0.839749899,0.918960297,0.483733398,0.851195894,0.649730076
3,250168_at,T,F,AT5G15320,AT5G15320,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G01130.1); Has 64 Blast hits to 64 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 64; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.166352296,0.829306854,0.865985523,0.428002574,0.845570129,0.627043475
3,250169_at,T,F,AT5G15340,AT5G15340,Pentatricopeptide repeat (PPR) superfamily protein,0.067328596,0.691533289,0.793583656,0.420184317,0.65480861,0.525487694
3,250173_at,T,F,AT5G14340,MYB40|AtMYB40,myb domain protein 40,0.044326178,0.727181766,0.674449133,0.145461009,0.69420004,0.457123625
3,250174_at,T,F,AT5G14380,AGP6,arabinogalactan protein 6,0.179017814,0.694342973,0.829821926,0.332785919,0.755214194,0.558236565
3,250177_at,T,F,AT5G14420,RGLG2,RING domain ligase2,0.295517408,0.655449956,0.774926575,0.352616216,0.733820231,0.562466077
3,250179_at,T,F,AT5G14440,AT5G14440,Surfeit locus protein 2 (SURF2),0.426038251,0.725513837,0.759869805,0.401795877,0.816038544,0.625851263
3,250180_at,T,F,AT5G14450,AT5G14450,GDSL-like Lipase/Acylhydrolase superfamily protein,0.113252463,0.818402153,0.69298131,0.389873572,0.631750835,0.529252067
3,250181_at,T,F,AT5G14460,AT5G14460,Pseudouridine synthase family protein,0.151792921,0.801768273,0.900717356,0.458971186,0.89550316,0.64175058
3,250184_at,T,F,AT5G14240,AT5G14240,Thioredoxin superfamily protein,0.046368236,0.763659358,0.886932111,0.371216224,0.911296794,0.595894544
3,250185_at,T,F,AT5G14310,AtCXE16|CXE16,carboxyesterase 16,0.061695593,0.83751068,0.622860633,0.299245712,0.720379122,0.508338348
3,250187_at,T,F,AT5G14370,AT5G14370,CCT motif family protein,0.009559631,0.83033987,0.864402591,0.479654281,0.794023373,0.595595949
3,250188_at,T,F,AT5G14250,COP13|FUS11|CSN3,Proteasome component (PCI) domain protein,0.134891298,0.767043639,0.914256762,0.497065933,0.84870297,0.63239212
3,250190_at,T,F,AT5G14320,AT5G14320,Ribosomal protein S13/S18 family,0.134613389,0.836871084,0.93087062,0.465062593,0.8714496,0.647773457
3,250192_at,T,F,AT5G14520,AT5G14520,pescadillo-related,0.157320013,0.839934761,0.87379067,0.469473316,0.856372398,0.639378232
3,250196_at,T,F,AT5G14580,AT5G14580,"polyribonucleotide nucleotidyltransferase, putative",0.060638919,0.873844032,0.820626519,0.376324822,0.76162442,0.578611742
3,250197_at,T,F,AT5G14590,AT5G14590,Isocitrate/isopropylmalate dehydrogenase family protein,0.239339885,0.516421,0.862395218,0.39638675,0.639748711,0.530858313
3,250198_at,T,F,AT5G14100,ATNAP14|NAP14,non-intrinsic ABC protein 14,0.115096445,0.780808124,0.925869001,0.434341863,0.865063244,0.624235735
3,250200_at,T,F,AT5G14130,AT5G14130,Peroxidase superfamily protein,0.142804902,0.803231215,0.920466416,0.480565072,0.868244161,0.643062353
3,250204_at,T,F,AT5G13990,ATEXO70C2|EXO70C2,exocyst subunit exo70 family protein C2,0.117290168,0.841570635,0.875919425,0.297350635,0.783995854,0.583225344
3,250205_at,T,F,AT5G14020,AT5G14020,Endosomal targeting BRO1-like domain-containing protein,0.106447171,0.794050991,0.835255831,0.422548891,0.865683638,0.604797304
3,250206_at,T,F,AT5G14040,PHT3;1,phosphate transporter 3;1,0.192749945,0.827308677,0.702096796,0.431567614,0.644113831,0.559567373
3,250207_at,T,F,AT5G13930,ATCHS|CHS|TT4,Chalcone and stilbene synthase family protein,0.336776402,0.807415237,0.662496834,0.475920715,0.568029932,0.570127824
3,250208_at,T,F,AT5G14000,anac084|NAC084,NAC domain containing protein 84,0.170517691,0.816672399,0.925155882,0.483770784,0.903767131,0.659976778
3,250209_at,T,F,AT5G14030,AT5G14030,translocon-associated protein beta (TRAPB) family protein,0.195393315,0.805282903,0.935013647,0.480789781,0.832833197,0.649862568
3,250210_at,T,F,AT5G13890,AT5G13890,Family of unknown function (DUF716),0.051122533,0.686382228,0.918077538,0.341684071,0.718829018,0.543219078
3,250214_at,T,F,AT5G13870,EXGT-A4|XTH5,xyloglucan endotransglucosylase/hydrolase 5,0.010701803,0.811347674,0.821595358,0.424670099,0.857885464,0.58524008
3,250216_at,T,F,AT5G14090,AT5G14090,unknown protein; Has 56 Blast hits to 56 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 46; Viruses - 0; Other Eukaryotes - 8 (source: NCBI BLink).,0.026110701,0.780847034,0.789572383,0.316014361,0.743575219,0.53122394
3,250217_at,T,F,AT5G14120,AT5G14120,Major facilitator superfamily protein,0.154836226,0.858606187,0.852051097,0.47659041,0.799534891,0.628323762
3,250220_at,NA,NA,NA,NA,NA,0.119056574,0.706856702,0.887702474,0.350158139,0.72424654,0.557604086
3,250221_at,T,F,AT5G14220,MEE61|PPO2|HEMG2,Flavin containing amine oxidoreductase family,0.187335643,0.850569132,0.710826796,0.404810661,0.733615318,0.57743151
3,250222_at,T,F,AT5G14050,AT5G14050,Transducin/WD40 repeat-like superfamily protein,0.19603867,0.835312241,0.768790511,0.437592056,0.782222985,0.603991292
3,250224_at,T,F,AT5G14150,AT5G14150,"Protein of unknown function, DUF642",0.143827476,0.836146067,0.928189159,0.434372365,0.888340231,0.64617506
3,250225_at,T,F,AT5G14105,AT5G14105,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.103174775,0.806043806,0.919883745,0.433412615,0.830424291,0.618587846
3,250226_at,T,F,AT5G13780,AT5G13780,Acyl-CoA N-acyltransferases (NAT) superfamily protein,0.183788918,0.803615747,0.889751718,0.441606213,0.910237781,0.645800075
3,250227_at,T,F,AT5G13830,AT5G13830,FtsJ-like methyltransferase family protein,0.192932369,0.712780607,0.770584893,0.454693883,0.740364939,0.574271338
3,250228_at,T,F,AT5G13840,FZR3,FIZZY-related 3,0.119221316,0.723539864,0.793073028,0.42675471,0.750294839,0.562576751
3,250229_at,T,F,AT5G13850,NACA3,nascent polypeptide-associated complex subunit alpha-like protein 3,0.14711241,0.8555382,0.890126357,0.456421737,0.870139123,0.643867565
3,250230_at,T,F,AT5G13900,AT5G13900,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.1240797,0.834545406,0.921704168,0.443358742,0.887550702,0.642247743
3,250231_at,T,F,AT5G13910,LEP,Integrase-type DNA-binding superfamily protein,0.143846365,0.799236774,0.940974052,0.400531131,0.871430057,0.631203676
3,250233_at,T,F,AT5G13460,IQD11,IQ-domain 11,0.243747288,0.725096037,0.748198149,0.271307924,0.888023398,0.575274559
3,250234_at,T,F,AT5G13420,AT5G13420,Aldolase-type TIM barrel family protein,0.100444191,0.859876148,0.92361749,0.469145837,0.821969203,0.635010574
3,250235_s_at,F,NA,AT5G13430,AT5G13430,Ubiquinol-cytochrome C reductase iron-sulfur subunit,0.198781182,0.858560096,0.87802493,0.445372928,0.862192912,0.64858641
3,250236_at,T,F,AT5G13450,ATP5,delta subunit of Mt ATP synthase,0.127573071,0.810847071,0.897639278,0.476285446,0.825144567,0.627497887
3,250237_at,T,F,AT5G13560,AT5G13560,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G37370.1); Has 12055 Blast hits to 8846 proteins in 811 species: Archae - 217; Bacteria - 1046; Metazoa - 6104; Fungi - 1115; Plants - 528; Viruses - 14; Other Eukaryotes - 3031 (source: NCBI BLink).,0.064215506,0.78260192,0.700663208,0.352252003,0.792412305,0.538428988
3,250239_at,T,F,AT5G13580,AT5G13580,ABC-2 type transporter family protein,0.159201733,0.821156186,0.943760302,0.462501256,0.873020874,0.65192807
3,250241_at,T,F,AT5G13600,AT5G13600,Phototropic-responsive NPH3 family protein,0.120783471,0.778927205,0.616640904,0.226536217,0.751640298,0.498905619
3,250242_at,T,F,AT5G13620,AT5G13620,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G49290.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.08875433,0.507938273,0.762070861,0.328505283,0.556701623,0.448794074
3,250243_at,T,F,AT5G13630,ABAR|CHLH|GUN5|CCH|CCH1,"magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)",0.187199657,0.787588704,0.960700403,0.4926206,0.8391046,0.653442793
3,250245_at,T,F,AT5G13690,CYL1|NAGLU,alpha-N-acetylglucosaminidase family / NAGLU family,0.224777437,0.826543585,0.705990544,0.438191722,0.728460225,0.584792703
3,250247_at,T,F,AT5G13720,AT5G13720,Uncharacterised protein family (UPF0114),0.157324661,0.825441081,0.93838307,0.486088181,0.865825041,0.654612407
3,250252_at,T,F,AT5G13750,ZIFL1,zinc induced facilitator-like 1,0.273439411,0.697156914,0.932870278,0.483830842,0.710058055,0.6194711
3,250254_at,T,F,AT5G13710,CPH|SMT1,sterol methyltransferase 1,0.127683246,0.729340617,0.83863101,0.310552298,0.892689859,0.579779406
3,250255_at,T,F,AT5G13730,SIG4|SIGD,sigma factor 4,0.144782052,0.864610204,0.902479554,0.459848591,0.866552512,0.647654583
3,250256_at,T,F,AT5G13650,AT5G13650,elongation factor family protein,0.118260777,0.763879556,0.930224945,0.42778598,0.872611868,0.622552625
3,250257_at,T,F,AT5G13770,AT5G13770,Pentatricopeptide repeat (PPR-like) superfamily protein,0.134592875,0.800316201,0.944151433,0.488811244,0.863634813,0.646301313
3,250259_at,T,F,AT5G13800,CRN1|PPH,pheophytinase,0.307497345,0.797138086,0.703619552,0.372810862,0.764444954,0.58910216
3,250261_at,T,F,AT5G13400,AT5G13400,Major facilitator superfamily protein,0.096482065,0.67248334,0.909749034,0.424705449,0.836071576,0.587898293
3,250262_at,T,F,AT5G13410,AT5G13410,FKBP-like peptidyl-prolyl cis-trans isomerase family protein,0.135745349,0.849628707,0.929134092,0.479787509,0.870266027,0.652912337
3,250264_at,T,F,AT5G12890,AT5G12890,UDP-Glycosyltransferase superfamily protein,0.189654794,0.608956724,0.507065795,0.027171692,0.59166166,0.384902133
3,250268_s_at,F,NA,AT5G12950,AT5G12950,Putative glycosyl hydrolase of unknown function (DUF1680),0.296075411,0.828641803,0.643590231,0.484919574,0.672301707,0.585105745
3,250269_at,T,F,AT5G12970,AT5G12970,Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein,0.12957952,0.82345201,0.933587504,0.436485533,0.871164225,0.638853759
3,250270_at,T,F,AT5G12980,AT5G12980,"Cell differentiation, Rcd1-like protein",0.133139527,0.7070684,0.578797281,0.162798072,0.550155422,0.42639174
3,250273_at,T,F,AT5G13010,EMB3011,RNA helicase family protein,0.009903507,0.50570217,0.75102524,0.42677498,0.724407845,0.483562749
3,250274_at,T,F,AT5G13020,AT5G13020,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein,0.100498037,0.687795676,0.636982783,0.190886182,0.633411746,0.449914885
3,250275_at,T,T,AT5G13030,AT5G13030,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0061 (InterPro:IPR003846); Has 5046 Blast hits to 4997 proteins in 1211 species: Archae - 8; Bacteria - 2327; Metazoa - 120; Fungi - 134; Plants - 48; Viruses - 0; Other Eukaryotes - 2409 (source: NCBI BLink).,0.237071579,0.710823852,0.738306584,0.312972861,0.857460569,0.571327089
3,250276_at,T,T,AT5G13030,AT5G13030,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0061 (InterPro:IPR003846); Has 5046 Blast hits to 4997 proteins in 1211 species: Archae - 8; Bacteria - 2327; Metazoa - 120; Fungi - 134; Plants - 48; Viruses - 0; Other Eukaryotes - 2409 (source: NCBI BLink).,0.0235498,0.745863478,0.664850223,0.349507734,0.817153245,0.520184896
3,250277_at,T,F,AT5G12940,AT5G12940,Leucine-rich repeat (LRR) family protein,0.034279745,0.838993966,0.812354387,0.428825849,0.765219085,0.575934606
3,250278_at,T,F,AT5G12860,DiT1,dicarboxylate transporter 1,0.15824516,0.730796028,0.925714497,0.451404367,0.855194478,0.624270906
3,250281_at,T,F,AT5G13240,AT5G13240,transcription regulators,0.024095088,0.879963216,0.698483214,0.416470797,0.653806502,0.534563763
3,250282_at,NA,NA,NA,NA,NA,0.128149639,0.888117133,0.757332128,0.370922171,0.656673178,0.56023885
3,250283_at,T,F,AT5G13270,RARE1,Pentatricopeptide repeat (PPR) superfamily protein,0.13569263,0.795463999,0.75414019,0.410683138,0.784793666,0.576154725
3,250287_at,T,F,AT5G13330,Rap2.6L,related to AP2 6l,0.216986077,0.782592571,0.934638911,0.462760071,0.866407208,0.652676968
3,250288_at,T,F,AT5G13350,AT5G13350,Auxin-responsive GH3 family protein,0.009541951,0.688084769,0.846653791,0.426037805,0.740796772,0.542223018
3,250290_at,T,F,AT5G13310,AT5G13310,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 13 plant structures; EXPRESSED DURING: 7 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G13970.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.246981566,0.609243819,0.867337839,0.439867543,0.847818406,0.602249835
3,250294_at,T,F,AT5G13380,AT5G13380,Auxin-responsive GH3 family protein,0.073317724,0.605815907,0.665371912,0.502968055,0.421338967,0.453762513
3,250295_at,T,F,AT5G13390,NEF1,no exine formation 1,0.015001996,0.704743161,0.798665414,0.260375002,0.629194814,0.481596077
3,250297_at,T,F,AT5G11980,AT5G11980,conserved oligomeric Golgi complex component-related / COG complex component-related,0.026258358,0.889537401,0.784193017,0.318660854,0.82728822,0.56918757
3,250298_at,T,F,AT5G11860,SSP5,SCP1-like small phosphatase 5,0.219525373,0.572093732,0.870875532,0.383303471,0.717785629,0.552716747
3,250300_at,T,F,AT5G11890,AT5G11890,FUNCTIONS IN: molecular_function unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 12 plant structures; EXPRESSED DURING: 6 growth stages; BEST Arabidopsis thaliana protein match is: Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family (TAIR:AT1G17620.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.012606774,0.881322553,0.807623507,0.381246672,0.810113376,0.578582576
3,250301_at,T,F,AT5G11970,AT5G11970,Protein of unknown function (DUF3511),0.196399255,0.853242127,0.854105698,0.492164875,0.838808401,0.646944071
3,250303_at,T,F,AT5G12100,AT5G12100,pentatricopeptide (PPR) repeat-containing protein,0.005606744,0.823099836,0.873095555,0.367205189,0.816769941,0.577155453
3,250305_at,T,F,AT5G12150,AT5G12150,Rho GTPase activation protein (RhoGAP) with PH domain,0.032523384,0.779324872,0.911893863,0.449356943,0.858649133,0.606349639
3,250309_at,T,F,AT5G12220,AT5G12220,las1-like family protein,0.158658508,0.85348409,0.79718718,0.472661353,0.810932594,0.618584745
3,250310_at,T,F,AT5G12230,MED19A,MED19A; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G19480.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.09802969,0.660701468,0.614807733,0.395344212,0.832098008,0.520196222
3,250311_at,NA,NA,NA,NA,NA,0.113690816,0.798834596,0.84262082,0.385148462,0.797173172,0.587493573
3,250312_at,T,F,AT5G12260,AT5G12260,BEST Arabidopsis thaliana protein match is: glycosyltransferase family protein 2 (TAIR:AT5G60700.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.112617074,0.586366083,0.876001746,0.237068097,0.746359154,0.511682431
3,250313_at,T,F,AT5G12210,RGTB1|AtRGTB1,RAB geranylgeranyl transferase beta subunit 1,0.181918458,0.603495456,0.911617618,0.355289835,0.80800041,0.572064356
3,250314_at,T,F,AT5G12190,AT5G12190,RNA-binding (RRM/RBD/RNP motifs) family protein,0.247967796,0.745595284,0.916624534,0.429662154,0.830730973,0.634116148
3,250315_at,T,F,AT5G12130,PDE149|ATTERC,integral membrane TerC family protein,0.128004964,0.813077217,0.917387087,0.473792715,0.890951633,0.644642723
3,250323_at,T,F,AT5G12880,AT5G12880,proline-rich family protein,0.125530159,0.804703603,0.891308027,0.48783943,0.892466208,0.640369485
3,250324_at,T,F,AT5G12040,AT5G12040,Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein,0.161015149,0.800640515,0.716809389,0.389344313,0.873168055,0.588195484
3,250326_at,T,F,AT5G12080,ATMSL10|MSL10,mechanosensitive channel of small conductance-like 10,0.247088395,0.862616189,0.841069294,0.458694025,0.755941783,0.633081937
3,250329_at,T,F,AT5G11800,ATKEA6|KEA6,K+ efflux antiporter 6,0.056419351,0.633490279,0.770165874,0.333780376,0.701203468,0.49901187
3,250332_at,T,F,AT5G11680,AT5G11680,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cytosol, plasma membrane; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: WW-domain-binding protein (InterPro:IPR018826); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.17325962,0.516554145,0.630818587,0.486692644,0.617757674,0.485016534
3,250334_at,T,F,AT5G11770,AT5G11770,"NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial",0.106124067,0.827544881,0.781491153,0.226082403,0.728363157,0.533921132
3,250338_at,T,F,AT5G11760,AT5G11760,"unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1764, eukaryotic (InterPro:IPR013885); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.085570187,0.731506022,0.919667975,0.400578451,0.836255976,0.594715722
3,250341_at,T,F,AT5G11850,AT5G11850,Protein kinase superfamily protein,0.056570128,0.772533671,0.900269614,0.489354919,0.825376024,0.608820871
3,250342_at,T,F,AT5G11870,AT5G11870,Alkaline phytoceramidase (aPHC),0.248334028,0.817021468,0.941010829,0.461688477,0.891010219,0.671813004
3,250343_at,T,F,AT5G11900,AT5G11900,Translation initiation factor SUI1 family protein,0.208800267,0.768012675,0.682249026,0.303261865,0.62058666,0.516582099
3,250345_at,T,F,AT5G11940,AT5G11940,Subtilase family protein,0.064736645,0.577089982,0.68055851,0.376957862,0.633330202,0.46653464
3,250347_at,T,F,AT5G11960,AT5G11960,Protein of unknown function (DUF803),0.061852849,0.612596392,0.654723095,0.096063708,0.615276166,0.408102442
3,250349_at,T,F,AT5G12000,AT5G12000,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain,0.061817791,0.803283083,0.778376767,0.446859278,0.672340757,0.552535535
3,250352_at,T,F,AT5G11490,AT5G11490,adaptin family protein,0.105019624,0.544823531,0.797612784,0.250428729,0.828858999,0.505348733
3,250353_at,T,F,AT5G11630,AT5G11630,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G17310.1); Has 90 Blast hits to 90 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 90; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.152718631,0.845292561,0.811964368,0.413437033,0.852736959,0.61522991
3,250354_at,T,F,AT5G11640,AT5G11640,Thioredoxin superfamily protein,0.172064828,0.835445194,0.894566646,0.427762409,0.878788259,0.641725467
3,250356_at,T,F,AT5G11710,AT5G11710,ENTH/VHS family protein,0.049213447,0.777588994,0.63993436,0.208034546,0.662454664,0.467445202
3,250360_at,T,F,AT5G11360,AT5G11360,Interleukin-1 receptor-associated kinase 4 protein,0.108885547,0.54797865,0.717567598,0.332136222,0.749738526,0.491261308
3,250362_at,T,F,AT5G11380,DXPS3,1-deoxy-D-xylulose 5-phosphate synthase 3,0.006854227,0.67083457,0.801433302,0.476126212,0.740158131,0.539081288
3,250363_at,T,F,AT5G11390,WIT1,WPP domain-interacting protein 1,0.215237868,0.738444954,0.926311571,0.452958675,0.903374157,0.647265445
3,250364_at,T,F,AT5G11400,AT5G11400,Protein kinase superfamily protein,0.080536727,0.697368916,0.710181117,0.326748122,0.707115204,0.504390017
3,250365_at,T,F,AT5G11410,AT5G11410,Protein kinase superfamily protein,0.053713801,0.577534007,0.571169769,0.193488634,0.645186379,0.408218518
3,250366_at,T,F,AT5G11420,AT5G11420,"Protein of unknown function, DUF642",0.208389099,0.756385186,0.957270003,0.490887947,0.8523674,0.653059927
3,250367_s_at,F,NA,AT5G11170,AT5G11170,DEAD/DEAH box RNA helicase family protein,0.08582328,0.885294595,0.717002123,0.427403504,0.766984422,0.576501585
3,250368_at,T,F,AT5G11280,AT5G11280,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G80200.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.010791055,0.769423946,0.892727513,0.273061608,0.890154434,0.567231711
3,250371_at,T,F,AT5G11450,AT5G11450,Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein,0.167490301,0.814310773,0.941212579,0.445520462,0.888693578,0.651445539
3,250375_at,T,F,AT5G11540,AT5G11540,"D-arabinono-1,4-lactone oxidase family protein",0.111934931,0.582305812,0.627789338,0.138113005,0.599530581,0.411934733
3,250376_at,T,F,AT5G11550,AT5G11550,ARM repeat superfamily protein,0.17940485,0.825549674,0.890122729,0.467388013,0.83601294,0.639695641
3,250377_at,T,F,AT5G11560,AT5G11560,catalytics,0.089013783,0.777455637,0.928119912,0.413041923,0.804579448,0.602442141
3,250379_at,T,F,AT5G11590,TINY2,Integrase-type DNA-binding superfamily protein,0.056180158,0.554245307,0.848006975,0.401607107,0.81940374,0.535888657
3,250381_at,T,F,AT5G11610,AT5G11610,Exostosin family protein,0.267122538,0.863976389,0.681734872,0.460585759,0.701122123,0.594908336
3,250383_at,T,F,AT5G11480,AT5G11480,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.141294107,0.830363536,0.930575537,0.463168968,0.875840033,0.648248436
3,250384_at,T,F,AT5G11500,AT5G11500,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF814 (InterPro:IPR008532); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.21051088,0.830485995,0.856138002,0.358972977,0.926331392,0.636487849
3,250385_at,T,F,AT5G11520,YLS4|ASP3,aspartate aminotransferase 3,0.242716349,0.512049151,0.885417836,0.345528282,0.687467163,0.534635756
3,250388_at,T,F,AT5G11310,AT5G11310,Pentatricopeptide repeat (PPR) superfamily protein,0.048012482,0.774939478,0.867316317,0.313692239,0.770028415,0.554797786
3,250390_at,T,F,AT5G11340,AT5G11340,Acyl-CoA N-acyltransferases (NAT) superfamily protein,0.213435588,0.819020953,0.926055546,0.441973654,0.847069761,0.649511101
3,250391_at,T,F,AT5G10850,AT5G10850,similar to nucleic acid binding / zinc ion binding [Arabidopsis thaliana] (TAIR:AT2G01050.1); similar to unnamed protein product [Ipomoea batatas] (GB:BAE79383.1),0.132251479,0.846830072,0.884734979,0.340190125,0.84763748,0.610328827
3,250394_at,T,F,AT5G10910,AT5G10910,mraW methylase family protein,0.131021716,0.777435713,0.894712914,0.494935965,0.819069673,0.623435196
3,250397_at,T,F,AT5G10980,AT5G10980,Histone superfamily protein,0.246644577,0.793371831,0.927906622,0.463960803,0.916567449,0.669690257
3,250398_at,T,F,AT5G11000,AT5G11000,Plant protein of unknown function (DUF868),0.225701496,0.763437736,0.794892735,0.481639143,0.891146549,0.631363532
3,250400_at,T,F,AT5G10740,AT5G10740,Protein phosphatase 2C family protein,0.223498252,0.784003219,0.913386602,0.491331071,0.84580285,0.651604399
3,250404_at,T,F,AT5G10960,AT5G10960,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.054801574,0.780284067,0.872017533,0.46340908,0.860422669,0.606186985
3,250414_at,T,F,AT5G11180,ATGLR2.6|GLR2.6,glutamate receptor 2.6,0.096715267,0.500558064,0.814162583,0.309043278,0.590272207,0.46215028
3,250415_at,T,F,AT5G11210,ATGLR2.5|GLR2.5,glutamate receptor 2.5,0.183861128,0.684033897,0.843475417,0.472696554,0.777203844,0.592254168
3,250416_at,T,F,AT5G11220,AT5G11220,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G64870.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.109719273,0.548083215,0.575528948,0.444569703,0.590748967,0.453730021
3,250417_at,T,F,AT5G11230,AT5G11230,Nucleotide-sugar transporter family protein,0.109197364,0.884902526,0.88949878,0.485542206,0.829968085,0.639821792
3,250418_at,T,F,AT5G11240,AT5G11240,transducin family protein / WD-40 repeat family protein,0.173096481,0.839382886,0.789324426,0.413594044,0.797927715,0.602665111
3,250419_at,T,F,AT5G11250,AT5G11250,Disease resistance protein (TIR-NBS-LRR class),0.065441872,0.858768572,0.743039831,0.325134301,0.689579816,0.536392879
3,250420_at,T,F,AT5G11260,HY5|TED 5,Basic-leucine zipper (bZIP) transcription factor family protein,0.348866212,0.785120223,0.908358523,0.448623303,0.877160902,0.673625833
3,250421_at,T,F,AT5G11270,OCP3,overexpressor of cationic peroxidase 3,0.027599033,0.717224651,0.854399015,0.439449563,0.804405935,0.56861564
