nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at
7,252935_at,T,F,AT4G39150,AT4G39150,DNAJ heat shock N-terminal domain-containing protein,0.572899131,0.775121784,0.172094649,0.625373975,0.632851312,0.696606975,0.163042842,0.442758536,0.707144576,0.688095458
7,252938_at,T,F,AT4G39190,AT4G39190,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G21560.1); Has 5536 Blast hits to 3562 proteins in 401 species: Archae - 12; Bacteria - 497; Metazoa - 1363; Fungi - 374; Plants - 149; Viruses - 22; Other Eukaryotes - 3119 (source: NCBI BLink).,0.63049724,0.779816204,0.282724579,0.794416731,0.863931034,0.609874287,0.157497837,0.352686605,0.835058234,0.761150474
7,252940_at,T,F,AT4G39270,AT4G39270,Leucine-rich repeat protein kinase family protein,0.703117267,0.802743399,0.233049181,0.764785369,0.760361229,0.745615689,0.151765295,0.46100865,0.813135618,0.746557205
7,252942_at,T,F,AT4G39300,AT4G39300,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.633447287,0.685790066,0.291425431,0.718772547,0.712154735,0.68785531,0.161246539,0.308292944,0.732413015,0.596480715
7,252943_at,T,F,AT4G39330,ATCAD9|CAD9,cinnamyl alcohol dehydrogenase 9,0.711824347,0.788875838,0.252607596,0.738364438,0.786142769,0.738126493,0.224669667,0.455460485,0.813693154,0.704961553
7,252946_at,T,F,AT4G39235,AT4G39235,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G05570.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.657900757,0.67653499,0.34344816,0.710012995,0.679457137,0.681127039,0.031057147,0.370039167,0.710446202,0.720040974
7,252950_at,T,F,AT4G38690,AT4G38690,PLC-like phosphodiesterases superfamily protein,0.767726873,0.746526363,0.245826141,0.775415585,0.798743245,0.736395475,0.19331325,0.444727345,0.855341459,0.710902623
7,252951_at,T,F,AT4G38700,AT4G38700,Disease resistance-responsive (dirigent-like protein) family protein,0.716607449,0.691567561,0.178153743,0.717815916,0.722680837,0.68727702,0.241752318,0.431572187,0.846402704,0.612094236
7,252958_at,T,F,AT4G38620,MYB4|ATMYB4,myb domain protein 4,0.720280264,0.659671673,0.172436575,0.853537836,0.799743557,0.693971458,0.102857265,0.360977509,0.836998317,0.740403973
7,252959_at,T,F,AT4G38640,AT4G38640,Plasma-membrane choline transporter family protein,0.53050826,0.626541989,0.020988598,0.574297046,0.548287684,0.572655208,0.100607015,0.502623044,0.494828902,0.744299461
7,252961_at,T,T,AT4G38760,AT4G38760,Protein of unknown function (DUF3414),0.592273688,0.783769516,0.328671079,0.683566377,0.731470405,0.620739937,0.128163412,0.422504644,0.744459979,0.740877871
7,252971_at,T,F,AT4G38770,PRP4|ATPRP4,proline-rich protein 4,0.746649444,0.786195061,0.282235029,0.748590302,0.782256012,0.746997869,0.217929616,0.451836876,0.803571682,0.670206487
7,252973_s_at,T,F,AT4G38740,ROC1,rotamase CYP 1,0.558323435,0.563488591,0.425047855,0.681867114,0.646977564,0.667560523,0.169050687,0.229459061,0.511230374,0.727832134
7,252977_at,T,F,AT4G38560,AT4G38560,Arabidopsis phospholipase-like protein (PEARLI 4) family,0.593106555,0.650343212,0.209581019,0.716767593,0.660599082,0.662668239,0.188091726,0.433979291,0.598921978,0.782326881
7,252979_at,T,F,AT4G38225,AT4G38225,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.664607638,0.787158889,0.325386766,0.795599241,0.80113819,0.684823826,0.125391928,0.383144763,0.820292789,0.74152259
7,252981_at,T,F,AT4G38260,AT4G38260,Protein of unknown function (DUF833),0.691421835,0.785687597,0.179747242,0.690357188,0.687605937,0.771600275,0.138595853,0.483302709,0.720488341,0.74746878
7,252983_at,T,F,AT4G37980,ELI3-1|ELI3|ATCAD7|CAD7,elicitor-activated gene 3-1,0.729503596,0.798702463,0.278620729,0.757754979,0.776277125,0.745880772,0.19897165,0.451259914,0.818633136,0.698175103
7,252984_at,T,F,AT4G37990,ELI3-2|ATCAD8|ELI3|CAD-B2,elicitor-activated gene 3-2,0.683969162,0.756318267,0.329040578,0.521883921,0.681228862,0.685741097,0.334097895,0.506246967,0.639672025,0.45082466
7,252988_at,T,F,AT4G38410,AT4G38410,Dehydrin family protein,0.704672507,0.730986598,0.259475347,0.822405683,0.763433743,0.650723069,0.111404036,0.334731021,0.855218644,0.723209743
7,252993_at,T,F,AT4G38540,AT4G38540,FAD/NAD(P)-binding oxidoreductase family protein,0.68239325,0.786511497,0.117416481,0.746637769,0.750875593,0.629897238,0.204812528,0.498641192,0.823336349,0.715493424
7,253000_at,T,F,AT4G38360,LAZ1,Protein of unknown function (DUF300),0.633325049,0.649443132,0.185032643,0.602341399,0.568347251,0.671804099,0.061944553,0.384701773,0.559682495,0.745413372
7,253004_at,F,NA,AT4G38280,AT4G38280,BEST Arabidopsis thaliana protein match is: Integral membrane protein hemolysin-III homolog (TAIR:AT2G45250.1); Has 65 Blast hits to 65 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 63; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.522463838,0.524980639,0.496771116,0.749526361,0.721137637,0.607097465,0.105952187,0.09052439,0.635783573,0.672384235
7,253008_at,T,F,AT4G38210,ATEXP20|EXP20|ATEXPA20|EXPA20|ATHEXP ALPHA 1.,expansin A20,0.642059581,0.794091892,0.293651478,0.756789138,0.740908562,0.691681176,0.026505295,0.435860752,0.753355391,0.79903129
7,253009_at,T,F,AT4G37930,STM|SHMT1|SHM1,serine transhydroxymethyltransferase 1,0.735160728,0.8083271,0.261327041,0.761882915,0.775851301,0.747202465,0.213010628,0.469267124,0.824858285,0.696670083
7,253012_at,T,F,AT4G37900,AT4G37900,Protein of unknown function (duplicated DUF1399),0.776916999,0.781900697,0.293917154,0.753717518,0.763397057,0.762305213,0.165647482,0.489772636,0.777403347,0.677543731
7,253014_at,T,F,AT4G37940,AGL21,AGAMOUS-like 21,0.732725913,0.804199309,0.262355406,0.754893661,0.783758452,0.718766164,0.209220118,0.469247722,0.817044061,0.69434241
7,253017_at,T,F,AT4G37970,CAD6|ATCAD6,cinnamyl alcohol dehydrogenase 6,0.609174883,0.752665634,0.175462389,0.707113472,0.678730055,0.657188406,0.069611771,0.469376999,0.666766619,0.676268684
7,253024_at,T,F,AT4G38080,AT4G38080,hydroxyproline-rich glycoprotein family protein,0.713488311,0.816278877,0.276949514,0.753625946,0.786852299,0.728664132,0.197888226,0.474643914,0.81488225,0.716385227
7,253026_at,T,T,AT4G38120,AT4G38120,ARM repeat superfamily protein,0.634595463,0.547742438,0.401599898,0.670857343,0.735792678,0.580664765,0.152768913,0.287765949,0.749651339,0.652452523
7,253027_at,T,F,AT4G38150,AT4G38150,Pentatricopeptide repeat (PPR) superfamily protein,0.58365072,0.661545524,0.44089425,0.624937962,0.676368167,0.540778128,0.14706174,0.371602727,0.616700436,0.620831573
7,253028_at,T,F,AT4G38160,pde191,Mitochondrial transcription termination factor family protein,0.74670329,0.779657799,0.309664714,0.774744147,0.779812314,0.750336728,0.167410139,0.433603485,0.812243852,0.709191057
7,253032_at,T,F,AT4G38200,AT4G38200,SEC7-like guanine nucleotide exchange family protein,0.775500508,0.626418791,0.263926214,0.786465867,0.700943063,0.759280975,0.068087542,0.341014242,0.811527257,0.702435434
7,253037_at,T,F,AT4G38270,GAUT3,galacturonosyltransferase 3,0.55792213,0.706188398,0.143917671,0.794157865,0.724714895,0.560135411,0.028963354,0.409554667,0.72056343,0.796500247
7,253039_at,T,F,AT4G37760,SQE3,squalene epoxidase 3,0.658250113,0.787488803,0.248328335,0.700967925,0.717793403,0.670283822,0.143816813,0.433718846,0.754582809,0.692378366
7,253040_at,T,F,AT4G37800,XTH7,xyloglucan endotransglucosylase/hydrolase 7,0.693667808,0.686054972,0.212635799,0.745486513,0.745759408,0.69246872,0.207197133,0.335727196,0.794342509,0.642344243
7,253041_at,T,F,AT4G37870,PCK1|PEPCK,phosphoenolpyruvate carboxykinase 1,0.610465556,0.854835006,0.283503053,0.751513331,0.788099485,0.659187541,0.129238434,0.491120498,0.753688229,0.749515152
7,253042_at,T,F,AT4G37550,AT4G37550,Acetamidase/Formamidase family protein,0.763252357,0.704049366,0.226700257,0.765957072,0.745932464,0.800454666,0.15676299,0.363144321,0.823419279,0.703031676
7,253045_at,T,F,AT4G37445,AT4G37445,BEST Arabidopsis thaliana protein match is: Calcium-binding EF hand family protein (TAIR:AT1G64850.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.700677173,0.699417353,0.321563572,0.708122613,0.745163295,0.70121836,0.115567917,0.396873579,0.719011952,0.621937119
7,253047_at,T,F,AT4G37295,AT4G37295,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: stem, root, leaf; EXPRESSED DURING: LP.06 six leaves visible, LP.04 four leaves visible; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.64506683,0.733726283,0.233983088,0.745862365,0.774374976,0.552750967,0.18828382,0.343853699,0.80873797,0.65873414
7,253048_at,T,F,AT4G37560,AT4G37560,Acetamidase/Formamidase family protein,0.741709874,0.721090196,0.333013796,0.771532471,0.753159263,0.80597309,0.101264101,0.355380347,0.800877965,0.721785273
7,253049_at,T,F,AT4G37300,MEE59,maternal effect embryo arrest 59,0.784106907,0.706034256,0.340651958,0.740886621,0.725185818,0.719676987,0.169744407,0.419106033,0.783627515,0.602778249
7,253050_at,T,F,AT4G37450,ATAGP18|AGP18,arabinogalactan protein  18,0.543827702,0.849778663,0.248681109,0.672675306,0.742096922,0.682877764,0.079118843,0.487085147,0.630320042,0.735243811
7,253051_at,T,F,AT4G37490,CYC1|CYCB1|CYCB1;1,CYCLIN B1;1,0.557559815,0.809122386,0.337934601,0.709267038,0.700562193,0.578991244,0.028241148,0.369103587,0.677307848,0.68548126
7,253052_at,T,F,AT4G37310,CYP81H1,"cytochrome P450, family 81, subfamily H, polypeptide 1",0.690534955,0.551466678,0.415652012,0.675446953,0.653461172,0.809636072,0.033269758,0.199292834,0.679553654,0.622415971
7,253063_at,T,F,AT4G37640,ACA2,calcium ATPase 2,0.645725981,0.40302142,0.56772224,0.63871578,0.642141179,0.670651506,0.002742848,0.019837623,0.677888599,0.554519862
7,253064_at,T,F,AT4G37730,AtbZIP7|bZIP7,basic leucine-zipper 7,0.795419521,0.775334554,0.2617769,0.741877198,0.752579162,0.783881398,0.205600585,0.474730244,0.819738939,0.667797425
7,253072_at,T,F,AT4G37830,AT4G37830,cytochrome c oxidase-related,0.669198543,0.832241915,0.293977921,0.751960178,0.786313426,0.676493206,0.158069138,0.468974635,0.773685804,0.726244708
7,253073_at,T,F,AT4G37410,CYP81F4,"cytochrome P450, family 81, subfamily F, polypeptide 4",0.618320564,0.809774112,0.273186486,0.798863419,0.795972656,0.66049315,0.04218798,0.384094397,0.773828727,0.835862079
7,253074_at,T,F,AT4G36140,AT4G36140,"disease resistance protein (TIR-NBS-LRR class), putative",0.651870386,0.668961431,0.276218021,0.699945462,0.783642142,0.644992209,0.111279496,0.42326629,0.710231917,0.668129866
7,253080_at,NA,NA,NA,NA,NA,0.669321452,0.784328242,0.346787457,0.637663078,0.76274338,0.692397546,0.059815354,0.390720047,0.63696816,0.695719851
7,253082_at,T,F,AT4G36230,AT4G36230,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: leaf apex, hypocotyl, flower; EXPRESSED DURING: petal differentiation and expansion stage; Has 250444 Blast hits to 52918 proteins in 2611 species: Archae - 614; Bacteria - 68464; Metazoa - 90603; Fungi - 16312; Plants - 24752; Viruses - 3701; Other Eukaryotes - 45998 (source: NCBI BLink).",0.571799273,0.744462563,0.178249346,0.711890069,0.810189277,0.671518185,0.189831599,0.467567119,0.688761891,0.630790099
7,253083_at,T,F,AT4G36250,ALDH3F1,aldehyde dehydrogenase 3F1,0.730096613,0.745187426,0.099670805,0.581792812,0.648839336,0.679666451,0.375881061,0.499908533,0.797275984,0.529024911
7,253084_at,T,F,AT4G36260,SRS2|STY2,Lateral root primordium (LRP) protein-related,0.624681223,0.755429873,0.407405712,0.808635637,0.853182628,0.641277683,0.087793653,0.349769432,0.762823896,0.732435999
7,253088_at,T,F,AT4G36220,CYP84A1|FAH1,ferulic acid 5-hydroxylase 1,0.720416207,0.741783055,0.361619584,0.72938638,0.779889446,0.737978912,0.171212178,0.433370792,0.802972234,0.685366534
7,253092_at,T,F,AT4G37380,AT4G37380,Tetratricopeptide repeat (TPR)-like superfamily protein,0.832011832,0.570116166,0.319386828,0.650302627,0.65527947,0.828536835,0.186652761,0.411373592,0.694223724,0.510353364
7,253095_at,T,F,AT4G37510,AT4G37510,Ribonuclease III family protein,0.690276054,0.809471781,0.263901136,0.799375107,0.799320079,0.699421204,0.151814777,0.437047465,0.819669574,0.746435286
7,253100_at,T,F,AT4G37400,CYP81F3,"cytochrome P450, family 81, subfamily F, polypeptide 3",0.739786667,0.708853624,0.29270666,0.813248491,0.769959699,0.736090482,0.081567591,0.35557236,0.784893095,0.718847047
7,253101_at,T,F,AT4G37430,CYP91A2|CYP81F1,"cytochrome P450, family 91, subfamily A, polypeptide 2",0.573024405,0.557349621,0.444127294,0.817050671,0.767956038,0.508512157,0.090148379,0.197584523,0.637148849,0.68178855
7,253102_at,T,F,AT4G36105,AT4G36105,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleus; EXPRESSED IN: 6 plant structures; EXPRESSED DURING: LP.04 four leaves visible, 4 anthesis, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G17990.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.575131644,0.843036758,0.156372544,0.730531066,0.734667903,0.603292317,0.064051136,0.411233598,0.760319422,0.800410781
7,253105_at,NA,NA,NA,NA,NA,0.552063365,0.791659429,0.318212182,0.773250139,0.747921959,0.642541914,0.058300453,0.43829452,0.709137945,0.694477597
7,253111_at,T,F,AT4G35940,AT4G35940,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G17787.1); Has 45288 Blast hits to 24095 proteins in 1140 species: Archae - 93; Bacteria - 2895; Metazoa - 13424; Fungi - 2873; Plants - 1183; Viruses - 123; Other Eukaryotes - 24697 (source: NCBI BLink).,0.597075899,0.567806891,0.408743032,0.739109931,0.78927568,0.530646709,0.157941069,0.168200962,0.816905012,0.618524074
7,253112_at,T,F,AT4G35970,APX5,ascorbate peroxidase 5,0.638926556,0.727421846,0.40163942,0.729861128,0.778774345,0.642433887,0.039462701,0.413712719,0.628427056,0.668839795
7,253114_at,T,F,AT4G35860,ATRABB1B|ATGB2|ATRAB2C|GB2,GTP-binding 2,0.656057339,0.649092952,0.291862621,0.766473075,0.757395971,0.765257422,0.067530555,0.343702606,0.717515966,0.738960411
7,253121_at,T,F,AT4G35890,AT4G35890,winged-helix DNA-binding transcription factor family protein,0.661044601,0.707148898,0.080970942,0.738336603,0.702950822,0.590327688,0.138650921,0.465602638,0.808685523,0.728061888
7,253132_at,T,F,AT4G35580,NTL9,NAC transcription factor-like 9,0.706247523,0.588761322,0.066156693,0.620901844,0.624293617,0.808398862,0.193810691,0.386742821,0.722650691,0.632046
7,253134_at,T,F,AT4G35820,AT4G35820,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.624363399,0.710235975,0.121970531,0.612093694,0.51361728,0.6321552,0.267869647,0.482994989,0.739954076,0.573684698
7,253135_at,T,F,AT4G35830,ACO1,aconitase 1,0.519432142,0.755322893,0.102226163,0.627978071,0.58301448,0.649188605,0.086031472,0.477970688,0.623274865,0.702532223
7,253137_at,T,F,AT4G35500,AT4G35500,Protein kinase superfamily protein,0.813453012,0.729812458,0.148359151,0.712057539,0.709508062,0.817300722,0.265526538,0.478449457,0.844479457,0.642846016
7,253139_at,T,F,AT4G35450,AFT|AKR2|AKR2A,ankyrin repeat-containing protein 2,0.669727527,0.79987491,0.304428493,0.793435868,0.81502134,0.706455516,0.156291725,0.39513305,0.818255769,0.73413261
7,253141_at,T,F,AT4G35440,ATCLC-E|CLC-E|CLCE,chloride channel E,0.735490112,0.674876667,0.381204384,0.818104599,0.797117948,0.743052082,0.060611342,0.300138014,0.797861661,0.727569558
7,253145_at,T,F,AT4G35560,AT4G35560,Transducin/WD40 repeat-like superfamily protein,0.600416053,0.829219323,0.236555923,0.71667193,0.757680838,0.63824636,0.192832129,0.472319273,0.756422795,0.697566538
7,253155_at,T,F,AT4G35720,AT4G35720,Arabidopsis protein of unknown function (DUF241),0.68254713,0.684255945,0.365929006,0.6307786,0.634953255,0.737376944,0.04283386,0.441346565,0.708414648,0.655013989
7,253160_at,T,F,AT4G35760,AT4G35760,NAD(P)H dehydrogenase (quinone)s,0.751577838,0.761006793,0.284031047,0.761173441,0.749299374,0.758885771,0.200972663,0.42946917,0.813364201,0.645185243
7,253161_at,T,F,AT4G35770,SEN1|DIN1|ATSEN1,Rhodanese/Cell cycle control phosphatase superfamily protein,0.77828909,0.676458267,0.153754783,0.75457683,0.711948112,0.740007327,0.200832873,0.417970396,0.831846107,0.616016788
7,253162_at,T,F,AT4G35630,PSAT,phosphoserine aminotransferase,0.562345618,0.601772537,0.270512812,0.837498392,0.76931048,0.63355417,0.103429629,0.174498132,0.764058884,0.854170435
7,253163_at,T,F,AT4G35750,AT4G35750,SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein,0.461515006,0.877593576,0.056167535,0.511897694,0.649309305,0.536151365,0.350509956,0.593895447,0.638342179,0.567338334
7,253166_at,T,F,AT4G35290,ATGLR3.2|ATGLUR2|GLR3.2|GLUR2,glutamate receptor 2,0.713064957,0.736513626,0.307207262,0.667013516,0.690577515,0.745310032,0.2576432,0.383770232,0.77256776,0.585061699
7,253172_at,T,F,AT4G35060,AT4G35060,Heavy metal transport/detoxification superfamily protein,0.713091816,0.786601533,0.263833212,0.781295983,0.75860809,0.704076816,0.094801798,0.475484734,0.761414286,0.752651872
7,253174_at,T,F,AT4G35090,CAT2,catalase 2,0.503302836,0.776696773,0.245052894,0.718492299,0.692777282,0.598399057,0.055168377,0.31724165,0.739376156,0.728483387
7,253177_s_at,F,NA,AT4G35160,AT4G35160,O-methyltransferase family protein,0.721056801,0.778004759,0.344221516,0.79001529,0.780126593,0.732711179,0.09648941,0.429760203,0.797996872,0.73087313
7,253179_at,T,F,AT4G35200,AT4G35200,Arabidopsis protein of unknown function (DUF241),0.724684804,0.696817743,0.010100221,0.618274369,0.571754899,0.727325513,0.264577459,0.439763069,0.715448649,0.527446307
7,253187_at,T,F,AT4G35280,AT4G35280,C2H2-like zinc finger protein,0.558842363,0.79038019,0.100444989,0.674287817,0.596652439,0.603447925,0.088394986,0.492448139,0.666582092,0.714843926
7,253193_at,T,F,AT4G35380,AT4G35380,SEC7-like guanine nucleotide exchange family protein,0.736127147,0.802830154,0.308428652,0.759348945,0.795851498,0.726046994,0.196944178,0.462274631,0.812354821,0.694617584
7,253196_at,T,F,AT4G35260,IDH-I|IDH1,isocitrate dehydrogenase 1,0.767922109,0.757524501,0.228271924,0.78535687,0.730829857,0.77703743,0.09251119,0.454224731,0.791878995,0.739031024
7,253197_at,T,F,AT4G35250,AT4G35250,NAD(P)-binding Rossmann-fold superfamily protein,0.694833266,0.809903897,0.248079546,0.769732392,0.774961215,0.706100353,0.162091754,0.445347009,0.825011189,0.736525885
7,253199_at,T,F,AT4G35410,AT4G35410,Clathrin adaptor complex small chain family protein,0.723146896,0.691826171,0.241275134,0.742400358,0.773016121,0.750671762,0.097039871,0.402521258,0.672937016,0.712500115
7,253201_at,T,F,AT4G34620,SSR16,small subunit ribosomal protein 16,0.737688355,0.811644631,0.294571616,0.754499544,0.748669744,0.74436801,0.167485372,0.490913071,0.793300797,0.702363836
7,253202_at,T,F,AT4G34555,AT4G34555,Ribosomal protein S25 family protein,0.678775035,0.69805152,0.223470515,0.736851626,0.7140231,0.590536958,0.132820076,0.394761148,0.760118746,0.628210798
7,253207_at,T,F,AT4G34770,AT4G34770,SAUR-like auxin-responsive protein family,0.797966953,0.600947216,0.11824269,0.705945605,0.687407493,0.699466476,0.260683862,0.442903739,0.858090974,0.550028045
7,253208_at,T,T,AT4G34830,MRL1,Pentatricopeptide repeat (PPR) superfamily protein,0.718248313,0.803005623,0.315998843,0.755671387,0.769454585,0.736308318,0.165373676,0.430174511,0.78890308,0.701397152
7,253209_at,T,T,AT4G34830,MRL1,Pentatricopeptide repeat (PPR) superfamily protein,0.673860303,0.783920704,0.361859721,0.776138101,0.786676162,0.705033878,0.116448013,0.388720931,0.781830936,0.738369528
7,253211_at,T,F,AT4G34880,AT4G34880,Amidase family protein,0.729354461,0.787743071,0.244256295,0.700166098,0.726733401,0.753251186,0.202432065,0.460930263,0.780152835,0.680608341
7,253217_at,T,F,AT4G34970,ADF9,actin depolymerizing factor 9,0.548329917,0.762001558,0.303683138,0.643078257,0.64850604,0.675437389,0.076626512,0.405825215,0.585288996,0.671894296
7,253221_at,T,F,AT4G34870,ROC5|ATCYP1,rotamase cyclophilin 5,0.753646667,0.767143419,0.239537895,0.744413483,0.725663352,0.794195663,0.143915913,0.442957884,0.785722835,0.704345849
7,253223_at,T,F,AT4G35000,APX3,ascorbate peroxidase 3,0.715795708,0.776303189,0.235641098,0.713913493,0.743180828,0.700978027,0.247109288,0.431490634,0.828383962,0.642197442
7,253224_at,T,F,AT4G34860,AT4G34860,Plant neutral invertase family protein,0.659466,0.855195194,0.289856212,0.7279195,0.766492089,0.661732392,0.223291394,0.474006335,0.783366315,0.66924011
7,253230_at,T,F,AT4G34700,AT4G34700,LYR family of Fe/S cluster biogenesis protein,0.671241709,0.813090871,0.342359318,0.725482084,0.75077633,0.661543581,0.06878237,0.423869679,0.72652423,0.73639561
7,253233_at,T,F,AT4G34290,AT4G34290,SWIB/MDM2 domain superfamily protein,0.636637135,0.831283781,0.307871152,0.771463593,0.789088911,0.645537366,0.130485555,0.443864119,0.784226992,0.749165431
7,253235_at,T,F,AT4G34350,ISPH|CLB6|HDR,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,0.641496369,0.793388668,0.127852917,0.742958893,0.733326236,0.689226063,0.117988141,0.433598002,0.796303967,0.749468862
7,253241_at,T,F,AT4G34520,FAE1|KCS18,3-ketoacyl-CoA synthase 18,0.758858772,0.748991856,0.175269452,0.679578089,0.663934293,0.681511658,0.18661409,0.483998112,0.716431064,0.595612306
7,253242_at,T,F,AT4G34540,AT4G34540,NmrA-like negative transcriptional regulator family protein,0.705522439,0.658675782,0.207654304,0.812691678,0.818952972,0.761386322,0.131584041,0.364500256,0.809981379,0.739823138
7,253244_at,T,F,AT4G34580,COW1|SRH1,Sec14p-like phosphatidylinositol transfer family protein,0.705741538,0.755682693,0.028806476,0.558197344,0.475833015,0.70531477,0.190337066,0.554448995,0.685838483,0.574665799
7,253246_at,T,F,AT4G34600,AT4G34600,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: pollen tube growth; LOCATED IN: endomembrane system; EXPRESSED IN: 11 plant structures; EXPRESSED DURING: M germinated pollen stage, LP.04 four leaves visible, 4 anthesis, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G16385.1); Has 17 Blast hits to 17 proteins in 4 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 17; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.708485915,0.832215809,0.301836623,0.742098886,0.793339285,0.721002337,0.195429788,0.48817728,0.78759236,0.704868632
7,253247_at,T,F,AT4G34610,BLH6,BEL1-like homeodomain 6,0.674722043,0.836141263,0.19311559,0.68199219,0.698765066,0.692228803,0.284293035,0.480238336,0.806249012,0.601287323
7,253249_at,T,F,AT4G34680,GATA3,GATA transcription factor 3,0.55910728,0.827663328,0.280559532,0.744209355,0.809141286,0.574650622,0.095410316,0.470278754,0.707775694,0.766631445
7,253250_at,T,F,AT4G34690,AT4G34690,unknown protein; Has 9 Blast hits to 9 proteins in 3 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.582915064,0.54246709,0.272858731,0.639711595,0.566600888,0.602577637,0.032297587,0.401939499,0.570186556,0.508966947
7,253251_at,T,F,AT4G34730,AT4G34730,ribosome-binding factor A family protein,0.706544719,0.810856586,0.244820557,0.755288955,0.76880723,0.728149501,0.136932089,0.461713751,0.804803997,0.748842332
7,253252_at,T,F,AT4G34740,ASE2|ATPURF2|ATASE2|CIA1,GLN phosphoribosyl pyrophosphate amidotransferase 2,0.556237245,0.836936668,0.359515965,0.657413348,0.715078817,0.562107825,0.1244624,0.452920182,0.674289578,0.664904213
7,253253_at,T,F,AT4G34750,AT4G34750,SAUR-like auxin-responsive protein family,0.666916523,0.747991803,0.112717945,0.699422475,0.699717843,0.652423296,0.069781238,0.454344703,0.698759659,0.739059839
7,253254_at,T,F,AT4G34650,SQS2,squalene synthase 2,0.659379208,0.774071199,0.177024207,0.754803055,0.768644773,0.675062701,0.17707964,0.443546488,0.837668076,0.751498616
7,253258_at,T,F,AT4G34400,AT4G34400,AP2/B3-like transcriptional factor family protein,0.677812016,0.667638865,0.217134475,0.671035891,0.70269129,0.670091597,0.23537155,0.442716341,0.764827519,0.676467804
7,253260_at,NA,NA,NA,NA,NA,0.525931607,0.821674678,0.302986173,0.719569954,0.744862375,0.56395487,0.007541955,0.41233226,0.667991769,0.77146187
7,253262_at,T,F,AT4G34440,AT4G34440,Protein kinase superfamily protein,0.672213035,0.787012535,0.244451713,0.689953744,0.671046577,0.665573993,0.163120983,0.472243058,0.775036568,0.699670515
7,253268_s_at,F,NA,AT4G34131,UGT73B3,UDP-glucosyl transferase 73B3,0.574096325,0.573163197,0.09518215,0.6656868,0.681168042,0.500055627,0.083667742,0.311725247,0.761606298,0.682078078
7,253272_at,T,F,AT4G34190,01-Sep,stress enhanced protein 1,0.736910562,0.806861352,0.27542392,0.761397919,0.773892493,0.742373939,0.181368033,0.475305459,0.803065835,0.703070516
